id,lang,text,author_id,conversation_id,created_at,retweet_count,reply_count,like_count,quote_count,en_text,polarity,subjectivity
1.551894224316281e+18,id,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Randudongkal - Moga 

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/ITQP16Jk7H",1.37832348121387e+18,1.551894224316281e+18,2022-07-26 11:36:30,0,0,0,0,"Friend #JalanCantik
Routine maintenance work of Randudongkal section - Moga

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/itqp16jk7h",0.0,0.0
1.551893745855255e+18,id,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Randudongkal - Belik

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/h3QqgRI8vj",1.37832348121387e+18,1.551893745855255e+18,2022-07-26 11:34:36,0,0,0,0,"Friend #JalanCantik
Routine maintenance work of Randudongkal section - Belik

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/h3qqgri8vj",0.0,0.0
1.551893744198517e+18,id,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Randudongkal - Jatinegara

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/JEvRXLq0yt",1.37832348121387e+18,1.551893744198517e+18,2022-07-26 11:34:36,0,0,0,0,"Friend #JalanCantik
Routine maintenance work of Randudongkal section - Jatinegara

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/jevrxlq0yt",0.0,0.0
1.551893743296745e+18,id,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Randudongkal - Jatinegara

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/mXcoQeSIf2",1.37832348121387e+18,1.551893743296745e+18,2022-07-26 11:34:35,0,0,0,0,"Friend #JalanCantik
Routine maintenance work of Randudongkal section - Jatinegara

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/mxcoqesif2",0.0,0.0
1.551893737940619e+18,id,@hyang_wisnu @PlateJohnny @kemkominfo @jokowi @Aryprasetyo85 @zhymme @BertaSurabaya @farrel27 @delArdian_ @FirzaHusainID @DS_yantie bagus nih kominfo tinjau langsung pembuatan satelit di boeing dan spacex. @PlateJohnny @kemkominfo,4134971.0,1.551828837960323e+18,2022-07-26 11:34:34,0,0,0,0,@Hyang_wisnu @platejohnny @kemkominfo @jokowi @aryprasetyo85 @zhymme @bertasurabaya @farrel27 @delardian_ @firzahusainid @ds_yantie is good to review directly making satellites in Boeing and Spacex. @Platejohnny @kemkominfo,0.4,0.5
1.551893113496474e+18,qme,"#LoveStory
#ร้องเพลงD7xอาโป
#NCTFamilyFeud
#PARKJISUNGTHANKYOU
#WhyHerEp14
#Malming
#Kominfo
#AigooItsJaeminDay
#StopBayarPajak
#SANGE_AAAAAAAAAA
#instagramdown
#Fajri
#PrayForGarut 
#Dingin
#pagii
#zidaneiqbal
#NKRIBangkrut
#HUJAN
#CHAERYEONG
https://t.co/4NDweWaJ51 https://t.co/Qr4rCUNTYz",1.546564618990289e+18,1.551893113496474e+18,2022-07-26 11:32:05,0,0,0,0,,,
1.551892717290271e+18,id,Dynastie Madu produk kampung madu Desa Kemlagi Kec. Kemlagi Kab. Mojokerto turut serta dalam ajang Jatim Kominfo Festival Tahun 2022 tanggal 25-28 Juli 2022 di Kota Batu https://t.co/Tqef8RdTnF,2403084913.0,1.551892717290271e+18,2022-07-26 11:30:31,0,0,1,0,Dynastie Madu Product Kampung Hadu Village Kemlagi Kec. Kemlagi Kab. Mojokerto participated in the East Java Communication and Information Festival in 2022 on July 25-28 2022 in Batu City https://t.co/tqef8rdtnf,0.0,0.0
1.551892035929801e+18,id,@siarandigital @YouTube @kominfo_jtg Min ko pas ganti kode pos wilayah sendiri gambar malah ilang semua???,1.502477142072111e+18,1.551558952340492e+18,2022-07-26 11:27:48,0,0,0,0,"@siandigital @youtube @kominfo_jtg min when replacing the regional postal code itself, the picture is even lost ???",0.0,0.0
1.551891822833676e+18,en,"Bad news, guys. If you're Indonesian fellas that seeing this tweet and playing games that published/developed by Nintendo, Epic Games, and EA, you're must worried. Why? Because their PSE still not registered on Kominfo. Idk if I can play Apex Mobile in the future #BlokirKominfo https://t.co/R8Ew2eZxQp",9.458843556074045e+17,1.551891822833676e+18,2022-07-26 11:26:57,3,4,2,0,"Bad news, guys. If you're Indonesian fellas that seeing this tweet and playing games that published/developed by Nintendo, Epic Games, and EA, you're must worried. Why? Because their PSE still not registered on Kominfo. Idk if I can play Apex Mobile in the future #BlokirKominfo https://t.co/R8Ew2eZxQp",-0.2,0.3972222222222222
1.551891820225139e+18,ht,@hyang_wisnu @kemkominfo @PlateJohnny @jokowi @Aryprasetyo85 @zhymme @BertaSurabaya @farrel27 @delArdian_ @DS_yantie @FirzaHusainID mantap kominfo. @PlateJohnny @kemkominfo,4134971.0,1.551817469743944e+18,2022-07-26 11:26:57,0,0,0,0,@hyang_wisnu @kemkominfo @platejohnny @jokowi @aryprasetey85 @zhymme @bertasurabaya @farrel27 @delardian_ @ds_yantie @firzahausainid mantap commune. @Platejohnny @kemkominfo,0.0,0.0
1.55189022180069e+18,id,@kominfo_jtg @ganjarpranowo Esemka jilid 2,1.45783856778324e+18,1.551733494690198e+18,2022-07-26 11:20:36,0,0,0,0,@ominfo_jtg @ganjarpranowo Esemka Volume 2,0.0,0.0
1.551890029882245e+18,id,"Yeay, FGA Batch 4 sudah dibuka nih! 

Kamu sudah bisa pilih tema pelatihan yang sesuai melalui link berikut ya: https://t.co/U928rdzfSr 

Yuk daftar sekarang!

#DigitalTalentScholarship https://t.co/umwORPznea",1.093070115564794e+18,1.551890029882245e+18,2022-07-26 11:19:50,0,0,3,0,"Yeay, FGA Batch 4 has been opened!

You can already choose the appropriate training theme through the following link: https://t.co/u928rdzfsr

Let's register now!

#DigitaltalentsCholarship https://t.co/umworpznea",0.25,0.3
1.551889888379027e+18,id,Kominfo dan Platform Meta Dukung Akselerasi UMKM Go Digital https://t.co/d3NnnLiNB2,154102750.0,1.551889888379027e+18,2022-07-26 11:19:16,0,0,0,0,Kominfo and Meta Platform Support UMKM GO Digital Acceleration https://t.co/d3nnnlinb2,0.0,0.0
1.551889810339811e+18,id,"Pelatihan data science untuk pelajar SD bertujuan untuk memberikan pengetahuan dasar tentang materi-materi data science sejak usia dini.

@kemkominfo
@PlateJohnny
https://t.co/Q0tHiXca3z",9.723578392796733e+17,1.551889810339811e+18,2022-07-26 11:18:58,0,0,1,0,"Data Science training for elementary students aims to provide basic knowledge about data science material from an early age.

@kemkominfo
@Platejohnny
https://t.co/q0thixca3z",0.1333333333333333,0.4416666666666667
1.551889800201789e+18,id,"Pelaksanaan apel sore para pegawai Dinas Komunikasi dan Informatika (KOMINFO) Kota Bengkulu, Selasa (26/7/2022). https://t.co/mtHlnhl3mp",1.281440128699793e+18,1.551889800201789e+18,2022-07-26 11:18:55,0,0,1,0,"The afternoon apple implementation of the Bengkulu City Communication and Information Office Employees (Kominfo), Tuesday (7/26/2022). https://t.co/mthlnhl3mp",0.0,0.0
1.551889723496567e+18,id,"Soroti Industri Kulit dan Pengolahan Limbah, Pemkab Magetan Gandeng Dewan Profesor UNS https://t.co/UQDWAgUKzx",1.098777698917204e+18,1.551889723496567e+18,2022-07-26 11:18:37,0,0,0,0,"Highlight the leather industry and waste treatment, the Magetan Regency Government Cooperative Professor of the UNS https://t.co/uqdwagukzx",-0.2,0.0
1.55188890689475e+18,qme,"#LoveStory
#ร้องเพลงD7xอาโป
#NCTFamilyFeud
#PARKJISUNGTHANKYOU
#WhyHerEp14
#Malming
#Kominfo
#AigooItsJaeminDay
#StopBayarPajak
#SANGE_AAAAAAAAAA
#instagramdown
#Fajri
#PrayForGarut 
#Dingin
#pagii
#zidaneiqbal
#NKRIBangkrut
#HUJAN
#CHAERYEONG
https://t.co/4NDweWaJ51 https://t.co/DS6zatx2bC",1.546564618990289e+18,1.55188890689475e+18,2022-07-26 11:15:22,1,0,0,0,,,
1.551888854306767e+18,id,"Kominfo memberikan waktu lima hari kepada perusahaan teknologi yang belum mendaftar hingga besok (27/7). Alibaba menyatakan siap memenuhi aturan ini.

 https://t.co/F86qXPYHpW",552523769.0,1.551888854306767e+18,2022-07-26 11:15:10,2,0,2,5,"Kominfo gave five days to technology companies that have not registered until tomorrow (7/27). Alibaba said he was ready to fulfill this rule.

 https://t.co/f86qxpyhpw",0.2,0.5
1.551888612177826e+18,id,@kominfo_jtg @ganjarpranowo Gk ubahnya nanti kaya ESEMKA,1.54297316003475e+18,1.551733494690198e+18,2022-07-26 11:14:12,0,0,0,0,@ominfo_jtg @ganjarpranowo doesn't change it later like eSemka,0.0,0.0
1.551888588639719e+18,und,@mksadewo @kominfo_jtg @ganjarpranowo 🙏🏻🙏🏻🙏🏻,191778452.0,1.551733494690198e+18,2022-07-26 11:14:06,0,0,0,0,,,
1.551888255255458e+18,id,@hyang_wisnu @kemkominfo @PlateJohnny @jokowi @Aryprasetyo85 @zhymme @BertaSurabaya @farrel27 @delArdian_ @DS_yantie @FirzaHusainID wihh mantap jatim kominfo festival. @PlateJohnny @kemkominfo,1.260256795492184e+18,1.551817469743944e+18,2022-07-26 11:12:47,0,0,0,0,@Hyang_wisnu @kemkominfo @platejohnny @jokowi @aryprasetyo85 @zhymme @bertasurabaya @farrel27 @delardian_ @ds_yantie @firzahusainid wihh mantap jatim kominfo festival. @Platejohnny @kemkominfo,0.0,0.0
1.551886499494633e+18,id,"Sahabat #JalanCantik

Pemeliharaan Rutin Jalan dan Jembatan
BPJ Wilayah Cilacap

#JatengGayeng @ganjarpranowo @TajYasinMZ @provjateng @dpubmckjateng @Bptj_cilacap
@humasjateng @kominfo_jtg @dprdjatengprov https://t.co/FACc7ysSli",8.950948756909015e+17,1.551886499494633e+18,2022-07-26 11:05:48,0,0,0,0,"Friend #JalanCantik

Routine maintenance of roads and bridges
BPJ Cilacap Region

#Jatenggayeng @ganjarpranowo @tajyasinmz @provjateng @dpubmckjateng @bptj_cilacap
@humasjateng @kominfo_jtg @dprdjatengprov https://t.co/facc7ysli",0.0,0.0
1.55188645804614e+18,id,@kominfo_jtg @ganjarpranowo Tepuk tangan buat bapak guru @Ariprayogoo,549105914.0,1.551733494690198e+18,2022-07-26 11:05:38,0,1,0,0,@ominfo_jtg @ganjarpranowo applause for the teacher @ariprayogoo,0.0,0.0
1.551886409279357e+18,id,"Sahabat #JalanCantik

Pemeliharaan Rutin Jalan dan Jembatan
BPJ Wilayah Cilacap

#JatengGayeng @ganjarpranowo @TajYasinMZ @provjateng @dpubmckjateng @Bptj_cilacap
@humasjateng @kominfo_jtg @dprdjatengprov https://t.co/ehup2VxQj0",8.950948756909015e+17,1.551886409279357e+18,2022-07-26 11:05:27,0,0,0,0,"Friend #JalanCantik

Routine maintenance of roads and bridges
BPJ Cilacap Region

#Jatenggayeng @ganjarpranowo @tajyasinmz @provjateng @dpubmckjateng @bptj_cilacap
@humasjateng @kominfo_jtg @dprdjatengprov https://t.co/ehup2vxqj0",0.0,0.0
1.551886331122688e+18,id,"Sahabat #JalanCantik

Pemeliharaan Rutin Jalan dan Jembatan
BPJ Wilayah Cilacap

#JatengGayeng @ganjarpranowo @TajYasinMZ @provjateng @dpubmckjateng @Bptj_cilacap
@humasjateng @kominfo_jtg @dprdjatengprov https://t.co/QmjsHunMIa",8.950948756909015e+17,1.551886331122688e+18,2022-07-26 11:05:08,0,0,0,0,"Friend #JalanCantik

Routine maintenance of roads and bridges
BPJ Cilacap Region

#Jatenggayeng @ganjarpranowo @tajyasinmz @provjateng @dpubmckjateng @bptj_cilacap
@humasjateng @kominfo_jtg @dprdjatengprov https://t.co/qmjshunmia",0.0,0.0
1.551886057658262e+18,id,"@hyang_wisnu @PlateJohnny @kemkominfo @jokowi @Aryprasetyo85 @zhymme @BertaSurabaya @farrel27 @delArdian_ @FirzaHusainID @DS_yantie Kominfo  akan bertolak ke Amerika Serikat untuk melihat kesiapan peluncuran Satelit Satria-1. 
@kemkominfo",1.37233185308491e+18,1.551828837960323e+18,2022-07-26 11:04:03,0,0,0,0,"@Hyang_wisnu @platejohnny @kemkominfo @jokowi @aryprasetyo85 @zhymme @bertasurabaya @farrel27 @delardian_ @firzahausainid @ds_yantiie Kominfo will leave for the United States to see the readiness of the Satria-1 satellite launch.
@kemkominfo",0.0,0.0
1.551885981984313e+18,id,"@devanavedraza @fayrusmann1 @bejoaja93664427 @M45Broo_ @KangNanooo Berita chat palsu itu hoax 😄

https://t.co/BM6mWhO0ip",2268705385.0,1.551071446646112e+18,2022-07-26 11:03:45,0,0,1,0,"@devanavedraza @Fayrusmann1 @bejoaja93664427 @m45broo_ @kangnanooo Fake Chat News Hoax 😄

https://t.co/bm6mWho0ip",-0.5,1.0
1.551885948904174e+18,id,"Kominfo  akan bertolak ke Amerika Serikat untuk melihat kesiapan peluncuran Satelit Satria-1. 
@kemkominfo https://t.co/VBA8eefSDT",1.37233185308491e+18,1.551885948904174e+18,2022-07-26 11:03:37,0,0,0,0,"Kominfo will leave for the United States to see the readiness of the launch of the Satria-1 satellite.
@kemkominfo https://t.co/vba8eefsdt",0.0,0.0
1.551884896347427e+18,id,"Pemkab Kebumen Bagi-Bagi Sepeda Motor dan Hadiah Menarik untuk Para Wajib Pajak 

https://t.co/49DUZ8CG0V https://t.co/KmyW9tDlvh",8.748350557340303e+17,1.551884896347427e+18,2022-07-26 10:59:26,0,0,1,0,"Kebumen Regency Government Share motorcycles and attractive prizes for taxpayers

https://t.co/49duz8cg0v https://t.co/kmyw9tdlvh",0.8,1.0
1.551883026576974e+18,qme,"#LoveStory
#ร้องเพลงD7xอาโป
#NCTFamilyFeud
#PARKJISUNGTHANKYOU
#WhyHerEp14
#Malming
#Kominfo
#AigooItsJaeminDay
#StopBayarPajak
#SANGE_AAAAAAAAAA
#instagramdown
#Fajri
#PrayForGarut 
#Dingin
#pagii
#zidaneiqbal
#NKRIBangkrut
#HUJAN
#CHAERYEONG
https://t.co/4NDweWaJ51 https://t.co/Zczg87VQt7",1.546564618990289e+18,1.551883026576974e+18,2022-07-26 10:52:00,1,0,0,0,,,
1.551882781885551e+18,qme,"#LoveStory
#ร้องเพลงD7xอาโป
#NCTFamilyFeud
#PARKJISUNGTHANKYOU
#WhyHerEp14
#Malming
#Kominfo
#AigooItsJaeminDay
#StopBayarPajak
#SANGE_AAAAAAAAAA
#instagramdown
#Fajri
#PrayForGarut 
#Dingin
#pagii
#zidaneiqbal
#NKRIBangkrut
#HUJAN
#CHAERYEONG
https://t.co/4NDweWaJ51 https://t.co/jsyAaFaEgX",1.546564618990289e+18,1.551882781885551e+18,2022-07-26 10:51:02,0,0,0,0,,,
1.551882721898639e+18,id,Alibaba Respons Ancaman Diblokir Kominfo Besok https://t.co/63uGxowupd,2243116382.0,1.551882721898639e+18,2022-07-26 10:50:48,0,0,0,0,Alibaba Response to the threat to be blocked by Kominfo tomorrow https://t.co/63ugxowupdd,0.0,0.0
1.551882553879314e+18,id,"@detikcom https://t.co/Vgrxp4amvu
Web amatiran... ancem2 blokir segala",1.080657285842518e+18,1.551789332888961e+18,2022-07-26 10:50:08,0,0,0,0,"@detikcom https://t.co/vgrxp4amvu
Amateur web ... Anem2 Block Everything",-0.25,0.25
1.5518818476508e+18,cs,@kominfo_jtg @ganjarpranowo ESEMKA JILID II...🤣🤣🤣🤣,1.502586942646796e+18,1.551733494690198e+18,2022-07-26 10:47:19,0,0,0,0,@kominfo_jtg @ganjarpranowo ace Jilid II ... 🤣🤣🤣🤣,0.0,0.0
1.551881783754752e+18,cs,@karshowno92 @kominfo_jtg @GanjaranApps @ganjarpranowo ESEMKA JILID II...🤣🤣🤣🤣🤣,1.502586942646796e+18,1.551733494690198e+18,2022-07-26 10:47:04,0,0,2,0,@karshowno92 @kominfo_jtg @ganjaranapps @ganjarpranowo ace Jilid II ... 🤣🤣🤣🤣🤣,0.0,0.0
1.551881672924492e+18,id,@kominfo_jtg @ganjarpranowo Pantas sudah jadi NEXT JOKOWI,4123320864.0,1.551733494690198e+18,2022-07-26 10:46:38,0,0,0,0,@ominfo_jtg @ganjarpranowo deserves to be next Jokowi,0.0,0.0
1.551881435455181e+18,id,@kominfo_jtg @ganjarpranowo Modus esemka 🤣🤣🤣,7.511058682849608e+17,1.551733494690198e+18,2022-07-26 10:45:41,0,0,3,0,@ominfo_jtg @ganjarpranowo Esemka mode 🤣🤣🤣,0.0,0.0
1.551881245642338e+18,id,"Typo banyak bener sik, akun Dinas Kominfo dan centang loh ini. 😂🤣 https://t.co/k7gF3kYkMF",58429661.0,1.551881245642338e+18,2022-07-26 10:44:56,0,0,0,0,"Typo is really a lot of SIK, the Ministry of Communication and Information Office and this check. 😂🤣 https://t.co/k7gf3kykmf",0.2,0.2
1.551878394832245e+18,id,"@hyang_wisnu @kemkominfo @PlateJohnny @jokowi @Aryprasetyo85 @zhymme @BertaSurabaya @farrel27 @delArdian_ @DS_yantie @FirzaHusainID Jatim Kominfo Festival 2022 mengangkat tema ""Optimis Jatim Bangkit dengan Akselerasi Transformasi Digital"".
@kemkominfo",1.37233185308491e+18,1.551817469743944e+18,2022-07-26 10:33:36,0,0,0,0,"@Hyang_wisnu @kemkominfo @platejohnny @jokowi @aryprasetyo85 @zhymme @bertasurabaya @farrel27 @delardian_ @ds_yantie @firzahusainid jatim kominfo festival 2022 raised the theme ""
@kemkominfo",0.0,0.0
1.551878250795659e+18,id,"Jatim Kominfo Festival 2022 mengangkat tema ""Optimis Jatim Bangkit dengan Akselerasi Transformasi Digital"".
@kemkominfo https://t.co/jbhffYGys9",1.37233185308491e+18,1.551878250795659e+18,2022-07-26 10:33:02,0,0,0,0,"East Java Communication and Information Festival 2022 raised the theme ""Optimistic East Java Rise with Digital Transformation Acceleration"".
@kemkominfo https://t.co/jbhffygys9",0.0,0.0
1.551876766608011e+18,id,"Seandainya perusahan mesin pencarian terbesar di dunia yakni Google belum mendaftar hingga batas waktu yang ditentukan @kemkominfo , adakah penggantinya ?

@PlateJohnny

https://t.co/cWjQUAXaeP",9.723578392796733e+17,1.551876766608011e+18,2022-07-26 10:27:08,0,0,0,0,"If the largest search engine company in the world, Google, has not registered until the specified time limit @kemkominfo, is there a substitute?

@Platejohnny

https://t.co/cwjquaxaep",0.0,0.0
1.551876575561486e+18,id,Jatim Kominfo Festival (JKF) 2022 Kota Batu Dibuka Gubernur Khofifah https://t.co/67wXzcmkvn,1.335234251210408e+18,1.551876575561486e+18,2022-07-26 10:26:22,0,0,0,0,JATIM Kominfo Festival (JKF) 2022 Batu City Opened Governor Khofifah https://t.co/67wxzcmkvn,0.0,0.0
1.551876469361906e+18,id,"Google sudah mendaftar PSE. 
Dengan begitu , seluruh layanan Google seperti ; 
~ YouTube 
~ Gmail 
~ Google Maps 
~ Google Classroom 
~ Play Store dan lainnya tidak akan mengalami pemblokiran oleh @kemkominfo.

@PlateJohnny 
https://t.co/HR9UIbGKVr",9.723578392796733e+17,1.551876469361906e+18,2022-07-26 10:25:57,0,0,0,0,"Google has registered PSE.
That way, all Google services such as;
~ YouTube
~ Gmail
~ Google Maps
~ Google Classroom
~ Play stores and others will not experience blocking by @kemkominfo.

@Platejohnny
https://t.co/hr9uibgkvr",0.0,0.5
1.551876129715212e+18,id,@kominfo_jtg @ganjarpranowo Itu siang tadi yahh,323937760.0,1.551733494690198e+18,2022-07-26 10:24:36,0,0,0,0,@ominfo_jtg @ganjarpranowo this afternoon,0.0,0.0
1.551875696435528e+18,id,"17 titik BTS yg dibangun @kemkominfo : 
~ Kampung Kamikaru , Aurina Muara Nawa dan Kampung Pagai di Distrik Airu. 

Lalu, 
~ Kampung Bangai di Distrik Gresi.

~ Kampung Santosa dan Nandalzi di Distrik Unurum Guay. 

~ Kampung Meukisi di Distrik Yokari.
https://t.co/hPp3dH6hjA",9.723578392796733e+17,1.551875696435528e+18,2022-07-26 10:22:53,0,0,0,0,"17 Point BTS built @kemkominfo:
~ Kamikaru Village, Aurina Muara Nawa and Kampung Pagai in the Airu District.

Then,
~ Kampung Bangai in the Gresi District.

~ Kampung Santosa and Nandalzi in Unurum Guay District.

~ Meukisi Village in Yokari District.
https://t.co/hpp3dh6hja",0.0,0.0
1.551874365670982e+18,id,"@kemkominfo sudah melabeli berita tentang bahaya zat kimia BPA pada galon plastik keras sebagai disinformasi di situs webnya sejak 3 januari 2021 lalu.

@PlateJohnny 
@jokowi

https://t.co/VknAihPWiL",9.723578392796733e+17,1.551874365670982e+18,2022-07-26 10:17:35,0,0,0,0,"@kemkominfo has labeled news about the dangers of BPA chemicals in hard plastic gallons as disinformation on its website since January 3, 2021.

@Platejohnny
@jokowi

https://t.co/vknaihpwil",-0.2916666666666667,0.5416666666666666
1.551873874978951e+18,en,"@TY_Platinum Pse.kominfo something i forgot, I think they actually take it down because it was hacked and someone managed to access the admin account",1.348778234343641e+18,1.551068059951018e+18,2022-07-26 10:15:38,0,1,0,0,"@TY_Platinum Pse.kominfo something i forgot, I think they actually take it down because it was hacked and someone managed to access the admin account",-0.07777777777777779,0.1944444444444445
1.551869696827216e+18,id,"900 Miliar harusnya udah bisa bikin perusahaan besar segede e-Fishery, Alami, Amartha, dsj. atau bisa buat modal bikin 50 software house besar.

Hmmm.. tapi kok gini, ya?
Mengheran 🤔

Belum lagi soal polemik aturan Permen Kominfo terkait PSE Lingkup Privat itu sendiri. 😥 https://t.co/FE2prWleJA",1.012203544328298e+18,1.551869696827216e+18,2022-07-26 09:59:02,0,0,0,0,"900 billion should already be able to make a large company as big as e-fishery, natural, amartha, DSJ. Or you can make capital to make 50 large software houses.

Hmmm .. But how come this, huh?
Surprising 🤔

Not to mention the matter of the polemic of the Ministry of Communication and Information Regulation related to the private scope of PSE itself. 😥 https://t.co/fe2PRWleja",0.2160714285714286,0.4071428571428572
1.551867243373421e+18,id,Terimakasih atas kesempatan yang diberikan Kominfo RI melalui programnya Fresh Graduate Academy untuk bisa belajar IT Suport. Banyak hal baru yang dipelajari dan semoga dengan sertifikat ini dapat menambah skill dan pengetahuan saya di bidang IT. https://t.co/pvRSPxMIJU,1946689477.0,1.551867243373421e+18,2022-07-26 09:49:17,0,0,0,0,Thank you for the opportunity given by the Indonesian Ministry of Communication and Information through the Fresh Graduate Academy program to be able to learn IT Support. Many new things are learned and hopefully with this certificate can add to my skills and knowledge in the IT field. https://t.co/pvrsspxmiju,0.3590909090909091,0.5198863636363636
1.551866745991864e+18,id,Gubernur Khofifah Buka Jatim Kominfo Festival (JKF) 2022 https://t.co/4g2UYEUy8e,1.443792579602964e+18,1.551866745991864e+18,2022-07-26 09:47:19,0,0,0,0,Governor Khofifah Open East Java Communication and Information Festival (JKF) 2022 https://t.co/4g2uyeuy8e,0.0,0.5
1.551866163159699e+18,id,"AJI menilai aturan ini sebagai ancaman baru untuk menggerogoti kebebasan pers dan kebebasan berekspresi di tanah air.
https://t.co/wH1TCI6Xnv",125297822.0,1.551866163159699e+18,2022-07-26 09:45:00,1,0,1,0,"Aji assesses this rule as a new threat to undermine the freedom of the press and freedom of expression in the country.
https://t.co/WH1TCI6XNV",0.1363636363636364,0.4545454545454545
1.551865308050334e+18,id,Kominfo: Kebutuhan SDM Praktisi Data Semakin Meningkat https://t.co/zyPoj58rq3,8.48738949300224e+17,1.551865308050334e+18,2022-07-26 09:41:36,0,0,0,0,KOMINFO: Data Practitioner HR Needs Increasing https://t.co/zypoj58rq3,0.0,0.0
1.551865168484651e+18,id,Syarat Mendapatkan Set Top Box TV Digital Gratis Dari Kominfo https://t.co/yZdXOVWKJ2,4605404054.0,1.551865168484651e+18,2022-07-26 09:41:03,0,0,0,0,Requirements to get a free digital TV top box set from Kominfo https://t.co/yzdxovwkj2,0.3,0.4333333333333333
1.551862608197976e+18,id,"Pendaftaran Program Tugas Belajar TA 2023 dilingk Pemerintah @provjateng  Gelombang II dibuka 20 Juli s.d. 16 September 2022 selengkapnya di https://t.co/MqJDwpXZay 
@ppid_jateng 
@ganjarpranowo 
@TajYasinMZ 
@humasjateng 
@kominfo_jtg https://t.co/W1M9NRbATo",2724964376.0,1.551862608197976e+18,2022-07-26 09:30:52,5,1,16,0,"Registration of the TA 2023 Learning Task Program in the Government of @provjateng wave II opened July 20 s.d. September 16, 2022 in full at https://t.co/mqjdwpxzay
@ppid_jateng
@ganjarpranowo
@Tajyasinmz
@humasjateng
@ominfo_jtg https://t.co/w1m9nrbato",0.35,0.55
1.551862412814328e+18,en,"GitHub Trending Archive, 24 Jul 2022, TypeScript. angeloanan/kominfo-d-, nemanjam/nextjs-prisma-boilerplate, smartxworks/sunmao-ui, Tencent/tdesign-vue-next, cloudscape-design/components, ajnart/homarr, pnp/List-Formatting, BetaSu/big-react https://t.co/F9KP6fToCC",9.930409967441592e+17,1.551862412814328e+18,2022-07-26 09:30:06,0,0,0,0,"GitHub Trending Archive, 24 Jul 2022, TypeScript. angeloanan/kominfo-d-, nemanjam/nextjs-prisma-boilerplate, smartxworks/sunmao-ui, Tencent/tdesign-vue-next, cloudscape-design/components, ajnart/homarr, pnp/List-Formatting, BetaSu/big-react https://t.co/F9KP6fToCC",0.0,0.0
1.551861957245866e+18,id,"Jatim Kominfo Festival 2022 Jadi Ajang Percepatan Transformasi Digital
https://t.co/58KgHqJDzI",535213390.0,1.551861957245866e+18,2022-07-26 09:28:17,0,0,0,0,"JATIM KOMINFO FESTIVAL 2022 is an event for the Acceleration of Digital Transformation
https://t.co/58KGHQJDzi",0.0,0.0
1.551861831035064e+18,qme,"#LoveStory
#ร้องเพลงD7xอาโป
#NCTFamilyFeud
#PARKJISUNGTHANKYOU
#WhyHerEp14
#Malming
#Kominfo
#AigooItsJaeminDay
#StopBayarPajak
#SANGE_AAAAAAAAAA
#instagramdown
#Fajri
#PrayForGarut 
#Dingin
#pagii
#zidaneiqbal
#NKRIBangkrut
#HUJAN
#CHAERYEONG
https://t.co/4NDweWaJ51 https://t.co/vG07QOroTk",1.546564618990289e+18,1.551861831035064e+18,2022-07-26 09:27:47,0,0,0,0,,,
