id,author_id,conversation_id,text,created_at,lang,retweet_count,reply_count,like_count,quote_count,en_text,polarity,subjectivity
1.553612193555706e+18,205696767.0,1.553612193555706e+18,"Senyum gemes aja,, harusnya kominfo sadar, “Indonesia butuh paypal”.  https://t.co/b8MeInengH",2022-07-31 05:23:06,id,0,0,0,0,"Just smile ,, Kominfo should be aware, ""Indonesia needs Paypal"". https://t.co/b8meinengh",0.275,0.175
1.553611603744268e+18,102914161.0,1.553610230784995e+18,"@RedBullRacingID Iya dari mereka sendiri, sumpah bikin app nya jorok bgt mrk. Ga dibedain buat testing sama yg dikasih ke publik

ada di sini: https://t.co/f0RYuBAjSa",2022-07-31 05:20:45,id,0,1,1,0,"@Redbullracingid yes from themselves, I swear to make the app's dirty app. Not different for testing the same as being given to the public

It's here: https://t.co/f0ryubajsa",-0.15,0.3979166666666666
1.553611556599914e+18,388190238.0,1.553611556599914e+18,Kominfo bakal blokir aplikasi judi online https://t.co/YmhkoLDk5L,2022-07-31 05:20:34,id,0,1,2,1,Kominfo Will Block Online Gambling Applications https://t.co/yMhkoldk5l,0.0,0.0
1.553611427780661e+18,1118735317.0,1.553611427780661e+18,"ya gitu deh kalo kominfo isinya orang2 parpol, orang2 tua.
game udah resmi dan berpajak aja diblokir ktanya kagak ada di PSE. tp game judi online tetap aktif hanya krn terdaftar di PSE.",2022-07-31 05:20:03,id,0,1,0,0,"Yes, if the Communication and Information Technology contains political parties, old people.
The game is official and just pounded is blocked when it is not in PSE. but online gambling games remain active only because they are registered in PSE.",-0.08666666666666667,0.46
1.553610745568428e+18,552523769.0,1.553610745568428e+18,Kominfo mendapatkan kritik dari masyarakat karena membiarkan situs judi online terdaftar sebagai Penyelenggara Sistem Elektronik (PSE). Ini penjelasan Kominfo. https://t.co/pBqQNJFASj,2022-07-31 05:17:21,id,0,0,1,0,Kominfo received criticism from the public for allowing online gambling sites to be registered as the organizer of the Electronic System (PSE). This is the explanation of the Ministry of Communication and Information. https://t.co/pbqqnjfasj,0.0,0.06666666666666667
1.553610702484799e+18,1.064202367048937e+18,1.553610702484799e+18,"Game qiu qiu yg lolos PSE memang bukan judi online, itu cuma game domino biasa yg bisa di download di playstore. Cuma ini kominfo ngasih penjelasannya ngalor ngidul jadi pada salah paham:) https://t.co/7Y4o2UCOrh",2022-07-31 05:17:10,id,0,0,0,0,"Qiu Qiu game that passes PSE is not an online gambling, it's just an ordinary domino game that can be downloaded on Playstore. Only this Kominfo gave the explanation to ngalor ngidul so in misunderstanding :) https://t.co/7y4o2ucorh",-0.11,0.6599999999999999
1.553610671962501e+18,1.382974380855108e+18,1.553187308546863e+18,"@Denzup1 Ya bener dong yang perlu didemo Kominfo. Masa situs judi online yang udah jelas2 gak sesuai dengan norma susila & peraturan perundang-undangan malah dilegalkan dengan alasan sudah registrasi PSE? Tingkatkan lagi argumennya, kalau perlu training dulu sama saya buat ngebuzzer https://t.co/IvNQSu7Rgp",2022-07-31 05:17:03,id,0,0,0,0,"@Denzup1, that's right that needs to be demonstrated by the Ministry of Communication and Information. The online gambling site that is clearly not in accordance with the norms of the Susila & Legislation Regulations is even legalized on the grounds that PSE registration? Increase the argument again, if I need to train first to me to ngebuzzer https://t.co/ivnqsu7rgp",0.1619047619047619,0.4174603174603175
1.553610650802221e+18,1489248703.0,1.553610650802221e+18,"Ini @Telkomsel @myorbitid nya kenapa ga bisa tampilin paket data ya? Mau beli paket data habis..wifi mati...
Jangan2 diblokir kominfo juga  krn belum daftar pse juga apa ya? Hadeehh...",2022-07-31 05:16:58,id,0,1,0,0,"This is @telkomsel @myorbitid, why can't you display a data package? Want to buy a data package running out..wifi dies ...
Don't be blocked by the Ministry of Communication and Information because it's not listing PSE too? Hadeehh ...",0.0,0.0
1.553610162165805e+18,3166225146.0,1.553610162165805e+18,Menjaga ruang maya indonesia #PSE #Kominfo #bersamakominfo #indonesiabangkit #semakinmaju https://t.co/OuzfYUvVh9,2022-07-31 05:15:01,id,0,1,0,1,Maintaining the virtual room of Indonesia #PSE #KOMINFO #Bersamakominfo #IndonesiaBangkit #SemakinMaju https://t.co/ouzfyuvvh9,0.0,0.0
1.55361015330782e+18,131199010.0,1.553419962244825e+18,"@gusti_ndoro @glory9474 @Rheza_mj @XD_DX_b @hyang_wisnu @PlateJohnny @kemkominfo https://t.co/dCxELssLwh. coba Lu cari di form pendaftaran PSE, dimana diminta Kesediaan utk membuka akses data ke Kominfo ?",2022-07-31 05:14:59,id,0,1,0,0,"@gusti_ndoro @glory9474 @rheza_mj @xd_dx_b @hyang_wisnu @platejohnny @kemkominfo https://t.co/dcxelsslwh. Try searching in the PSE registration form, where was asked to be willing to open data access to the Ministry of Communication and Information?",0.125,0.625
1.553610072193765e+18,45568375.0,1.553360715926233e+18,@VeritasArdentur segamblang apapun... menteri kominfo akan dipertahankan hingga 2024... ada proyek lebih besar dari mainan PSE ini...,2022-07-31 05:14:40,id,0,0,0,0,@Veritasardentar no matter how much ... Minister of Communication and Information will be maintained until 2024 ... There is a larger project than this Pse toy ...,0.1,0.35
1.553609667430846e+18,23343960.0,1.553609667430846e+18,"Apabila proses pendaftaran tuntas, maka Kominfo akan membuka akses ke platform tersebut. Namun, belum diketahui kapan proses daftar tersebut selesai. https://t.co/kKzxsehOxs",2022-07-31 05:13:04,id,1,0,2,0,"If the registration process is complete, the Ministry of Communication and Information will open access to the platform. However, it is not yet known when the list process is completed. https://t.co/kkzxsehoxs",0.05,0.45
1.553609546739831e+18,1.139396104347251e+18,1.553609546739831e+18,"Berikut Daftar PSE Yang Di Blokir Kominfo, No. 6 Bikin Panas!!! https://t.co/t0dtemX6GQ #NASIONAL #Blokir #Kominfo #PSE https://t.co/YCQCyHFoPx",2022-07-31 05:12:35,id,0,0,0,0,"The following is a list of PSEs that are blocked by Kominfo, No. 6 Makes Hot !!! https://t.co/t0dtemx6gq #national #blokir #kominfo #pse https://t.co/ycqcyhfopx",0.244140625,0.475
1.553609391705694e+18,476861502.0,1.553609391705694e+18,"sumpah ga masuk akal

https://t.co/rhHpnahL7y https://t.co/zaKVq796d9",2022-07-31 05:11:58,id,0,0,0,0,"I swear it doesn't make sense

https://t.co/rhhpnahl7y https://t.co/zakvq796d9",0.0,0.0
1.55360932660181e+18,42134263.0,1.553192876586471e+18,"@JukiHoki Mgk emang benar STEAM, paypal dan dota, belum gercep memenuhi persyaratan PSE. 

https://t.co/1ZWq856PVq",2022-07-31 05:11:42,id,0,0,0,0,"@Jukihoki MGK is true Steam, Paypal and Dota, have not yet met the PSE requirements.

https://t.co/1zwq856pvq",0.35,0.65
1.553609245387805e+18,131199010.0,1.553600587329343e+18,@dawiguna @NdrewsTjan https://t.co/dCxELssLwh di bagian mana ada diminta kesediaan membuka akses data ke PSE ?,2022-07-31 05:11:23,id,0,1,0,0,@dawiguna @ndrewstjan https://t.co/dcxelsslwh In which part is asked for willingness to open data access to PSE?,0.0,0.5
1.55360877627587e+18,9.904226257793024e+17,1.55360877627587e+18,Mending kominfo berantas duku situs judi online baru sibuk nerapin PSE,2022-07-31 05:09:31,id,0,0,0,0,Better Kominfo Eradicating Duku Online Gambling Sites New Busy Retying Pse Pse,0.2454545454545455,0.4181818181818182
1.553608448910103e+18,1.090030716606239e+18,1.553559739862094e+18,"@seendd_ Betul. Hanya 5 hari. Sampai PayPal mulai registrasi PSE (yang padahal PayPal udah terdaftar, gak ngerti orag dongok di Kominfo).",2022-07-31 05:08:13,id,0,2,1,0,"@seendd_ Right. Only 5 days. Until Paypal starts registration of PSE (even though Paypal is already registered, I don't understand the people in the Ministry of Communication and Information).",0.1428571428571428,0.7678571428571428
1.553607974412685e+18,185320244.0,1.549583499488727e+18,BWAHAHAHAA https://t.co/Hp8yYgi9QT,2022-07-31 05:06:20,tl,0,0,0,0,Bwahahahaa https://t.co/hp8yygi9qt,0.0,0.0
1.553607838336897e+18,42134263.0,1.553186323040961e+18,"@CNNIndonesia Kalau baca ini sih. Keliatan nya aturan PSE ini blm difollow up DOTA, STEAM atau Paypal

https://t.co/1ZWq856PVq",2022-07-31 05:05:47,id,0,0,0,0,"@Cnnindonesia if you read this. It looks like this PSE rules have not been followed up to Dota, Steam or Paypal

https://t.co/1zwq856pvq",0.0,0.0
1.553607747790586e+18,1.487750428267725e+18,1.553607747790586e+18,nah iya kalau kominfo maksain PSE dengan alesan internet lebih aman dan sehat gak masuk akal soalnya mereka udah pernah dibobol juga?,2022-07-31 05:05:26,id,0,2,1,0,"Well, if the Communication and Information Maksain PSE with the internet alesan is safer and healthier, it doesn't make sense because they have been burglarized too?",0.0,0.0
1.55360758988764e+18,3077634957.0,1.553311562965758e+18,@code_my23 @vsperlunch Wah sama gan... Gak perduli nih sama kominfo pse itu mending kasus mutilasi 19 bagian,2022-07-31 05:04:48,id,0,0,0,0,"@code_my23 @vsperlunch wow, bro ... no matter the government of the PSE Kominfo, it's better",0.3,0.75
1.553606691589018e+18,1.509890977812529e+18,1.553602792912474e+18,@Askrlfess Menurut gue. Ngeliatnya sbg national interest. Mrk blm daftar sbg PSE d Kominfo. Nah jk sdh daftar. DJP bs kejar pajak mrk melalui OTT. Dan msk sbg PMSE. Unt bayar PPN & PPh mrk. Mrk tarik uang d IDN tp pajaknya g mana. Itu yg d kejar.,2022-07-31 05:01:14,id,0,0,2,0,"@Askrlfess in my opinion. Seeing him as a National Interest. They haven't registered as PSE D Communication and Information. Well, it's already registered. DGT BS Chasing Tax Mk through OTT. And MSK as PMSE. To pay VAT & PPh MRK. They withdraw money in IDN but where is the tax. That's what D is after.",0.0,0.0
1.553606647578169e+18,1.183925227052364e+18,1.553606647578169e+18,"Abaikan Wajib Daftar PSE, Paypal hingga Steam Diblokir Kementerian Kominfo https://t.co/wbtyGl5YVZ https://t.co/Tr4qgDbFBi",2022-07-31 05:01:04,id,1,0,1,0,"Ignore Mandatory List of PSE, Paypal to Steam Blocked Ministry of Communication and Information Https://t.co/wbtygl5yvz https://t.co/tr4qgdbfbi",0.0,0.0
1.553606414840775e+18,46693036.0,1.553606414840775e+18,"🚨Kominfo memutuskan mencabut pemblokiran situs PayPal sementara waktu. 

Dengan harapan, pengguna layanan dapat migrasikan dana ke aplikasi pembayaran digital lain yang sudah terdaftar sebagai penyelenggara sistem elektronik (PSE).
➡️💵 https://t.co/TgIQZhLAF3",2022-07-31 05:00:08,id,2,1,0,1,"🚨KOMINFO decided to revoke the blocking of the Paypal Site for a while.

With hope, service users can migrate funds to other digital payment applications that have been registered as the organizer of the Electronic System (PSE).
➡️💵 https://t.co/tgiqzlaf3",-0.0625,0.1875
1.553606191196303e+18,2650040822.0,1.553606191196303e+18,Buka Blokir PSE dan Revisi Permen Kominfo No. 5 Tahun 2020 - Tandatangani Petisi! https://t.co/KUJYSOTopO via @ChangeOrg_ID,2022-07-31 04:59:15,id,0,1,0,0,Open PSE Block and Revision of the Ministry of Communication and Information Regulation No. 5 of 2020 - sign the petition! https://t.co/kujysotopo via @changeorg_id,0.0,0.5
1.553605811116851e+18,1.464364079301157e+18,1.553518020797932e+18,"@thriveclothing4 Nah ituloh, udah diblok cuman gara2 pse, dah gitu dicap konten negatif. membagongkan memang kominfo.",2022-07-31 04:57:44,id,0,0,0,0,"@Thriveclothing4 Well, that's just blocked because of pse, it's already been labeled negative content. Bagging the Communication and Information.",-0.3,0.4
1.553605386896232e+18,18071520.0,1.553605386896232e+18,Kominfo komunikasi dengan Steam dan Dota soal PSE https://t.co/nmbikoR4aJ,2022-07-31 04:56:03,id,1,0,2,4,Communication and Information Communication with Steam and Dota about PSE https://t.co/nmbikor4aj,0.0,0.0
1.55360521524847e+18,3675556939.0,1.553605005218763e+18,https://t.co/S7du3tRxHW,2022-07-31 04:55:22,zxx,1,0,1,0,,,
1.553605157728166e+18,1.530568041909875e+18,1.553605157728166e+18,https://t.co/giwYmemiE4,2022-07-31 04:55:08,zxx,0,0,0,0,,,
1.553605144624845e+18,318341833.0,1.553296857232982e+18,"@nonpartisan666 @Mokachino74 @rapilino @sabilandini @unusualcitizen @Haidar_af25 @LBH_Jakarta Mereka terdaftar sebagai badan usaha di negara asalnya. Kalo di sini ya didaftarkan jadi badan usahalah, ranahnya sekarang di OSS. Ga ada itu PSE Kominfo main-main ke kewenangan lembaga pemerintah (indonesia) lain 😂",2022-07-31 04:55:05,id,0,0,4,0,"@Nonpartisan666 @mokachino74 @rapilino @sawabandini @unusualcitizen @haidar_af25 @lbh_jakarta they are registered as a business entity in their home country. If here is registered so it is a business body, the realm is now at Oss. There is no PSE Kominfo playing with the authority of other government institutions (Indonesia) 😂",-0.125,0.375
1.553604975418556e+18,1.552457451592888e+18,1.553604975418556e+18,"Mau buat meme tapi udah diwakili netizen.

https://t.co/GluxrhPryY

#BlokirKominfo #KominfoKontol #SANGE_AAAAAAAAA #kominfo",2022-07-31 04:54:25,id,0,0,0,0,"Want to make a meme but already represented by netizens.

https://t.co/gluxrhpryy

#Blokirkominfo #kominfokontol #sange_aaaaaaaa #kominfo",0.0,0.0
1.553603350515827e+18,353576336.0,1.553603350515827e+18,"Apa gunanya daftar PSE? Untuk nglindungi data rakyat kan? Paypal n steam uda ada bertaon2, lbh tua drpd usia jabatan kominfo skrg, pernah ada issue? Kl diban gini, bukanny malah menghilangkan data rakyat? #BlokirKominfo",2022-07-31 04:47:57,id,0,0,0,0,"What's the use of the PSE list? To protect people's data right? Paypal n steam has been bertaon2, older than the age of the position of Communication and Information, there was an issue? If it's diban like this, instead of eliminating people's data? #Blokirkominfo",0.2261904761904762,0.4345238095238095
1.553603019149038e+18,48227884.0,1.553600191349297e+18,"Oh, wow, ok. I just heard about this. So they withdraw PayPal's registration and now the problem is more than just PSE registration?

Then I guess I should be shutting down my @kofi_button page for good? ☹️

https://t.co/20gyuUS1WL",2022-07-31 04:46:38,en,3,5,13,0,"Oh, wow, ok. I just heard about this. So they withdraw PayPal's registration and now the problem is more than just PSE registration?

Then I guess I should be shutting down my @kofi_button page for good? ☹️

https://t.co/20gyuUS1WL",0.3288888888888889,0.5777777777777777
1.553602929566761e+18,3312460015.0,1.553602924252516e+18,"Mungkin karena adanya insufficient filter toward the providers that considered should not be listed on the PSE, jadi muncul penolakan dari rakyat terhadap policy yang dinilai 'kurang matang'. But it's a very good movement, Kominfo. Semoga diperbaiki untuk lebih konkrit lagi.",2022-07-31 04:46:17,id,0,2,0,0,"Perhaps because of the insufficient filter toward the providers that consisted should not be listed on the pse, so there was a rejection from the people of the policy that was considered 'lacking'. But it's a very good movement, Kominfo. Hopefully it will be improved to be even more concrete.",0.52,0.5266666666666667
1.553602926148342e+18,3312460015.0,1.553602924252516e+18,"Just like EU and US who have more concrete policy to protect their users' data. Sayangnya, Kominfo belum ada filter yang baik untuk provider-provider yang di approved terdaftar di PSE. Masih ada beberapa provider yang considered seharusnya tidak terdaftar, tapi justru terdaftar.",2022-07-31 04:46:16,id,0,1,0,0,"Just like eu and us who have more concrete policy to protect their users' data. Unfortunately, Kominfo has no good filter for providers who are approved registered with PSE. There are still some providers who are consistered should not be registered, but instead registered.",-0.04999999999999999,0.6000000000000001
1.553602924252516e+18,3312460015.0,1.553602924252516e+18,"Di satu sisi, Kominfo mungkin memberikan ancaman pemblokiran untuk yang belum terdaftar di PSE itu dalam rangka melindungi data user Indonesia dari platform luar yang semua datanya dikeep di server mereka dan kita punya zero control of the data. It's a very good movement.",2022-07-31 04:46:16,id,0,1,1,1,"On the one hand, the Ministry of Communication and Information might provide a blocked threat to those who have not been registered in the PSE in order to protect Indonesian user data from outside platforms that all data are on their server and we have the Zero Control of the Data. It's a very good movement.",0.455,0.4150000000000001
1.553602864786063e+18,74501380.0,1.553602864786063e+18,"Kabar Baik untuk Gamer, Steam, Dota, dan Counter Strike sedang Proses Daftar PSE Kominfo https://t.co/lREl8YULFY",2022-07-31 04:46:02,id,0,0,0,0,"Good news for gamers, Steam, Dota, and Counter Strike in the process of listing PSE Kominfo https://t.co/lrel8yulfy",0.7,0.6000000000000001
1.55360284238848e+18,8.946569427564216e+17,1.553188847617331e+18,@credireliable @kemkominfo Ini Kominfo kelihatannya bersikap seakan-akan internet itu warisan nenek buyutnya. Platform2 yang diblokir itu bukan ada sejak kemarin sore kan? PSE itu dibuatnya kapan?,2022-07-31 04:45:56,id,0,1,0,0,@credileliable @kemkominfo This Kominfo seems to behave as if the internet is the inheritance of his great grandmother. The platforms that were blocked were not there since yesterday afternoon right? When did PSE make it?,0.5428571428571429,0.6428571428571428
1.553602825296708e+18,304285305.0,1.553602825296708e+18,https://t.co/p4DKnBos03,2022-07-31 04:45:52,zxx,1,2,7,0,,,
1.553602085400494e+18,149840941.0,1.553602085400494e+18,"#BlokirKominfo gini amat ya kerjanya Kominfo, katanya mendukung industri 4.0 tapi sekarang memblokir app yang mayoritas menggerakkan industri 4.0

Kalau peraturan pse dari kominfo tetap berjalan untuk waktu yang lama, saya yakin industri 4.0 di Indonesia akan memasuki masa kelam. https://t.co/PUp9x7bDq8",2022-07-31 04:42:56,id,132,48,147,0,"#Blokirkominfo like this is very working, Kominfo, he said, supports the 4.0 industry but now blocks the majority of APPs to move the industry 4.0

If the PSE regulations from the Ministry of Communication and Information continue to run for a long time, I am sure industry 4.0 in Indonesia will enter a dark period. https://t.co/pup9x7bdq8",0.125,0.4972222222222222
1.553601615902323e+18,70828230.0,1.553601613209604e+18,"Kalau Anggota DPR pikir PSE hrs minta ijin dulu hadir di Indonesia

Apakah dia paham, kalau sebelumnya rakyat Indonesia SUDAH dpt keuntungan dari PSE itu?

Kominfo BLOKIR PSE, yg rugi adalah RAKYAT yg memakai dan punya penghasilan

PSE punya integritas, Kominfo mau langgar? Bye!",2022-07-31 04:41:04,id,0,1,0,0,"If the DPR members think PSE must ask permission to be present in Indonesia

Does he understand, if previously the Indonesian people had benefited from the PSE?

Communication and Information Block PSE, the loss is the people who use and have income

PSE has integrity, Kominfo wants to violate? Bye!",0.02777777777777778,0.08888888888888889
1.553601513620066e+18,17128975.0,1.553601513620066e+18,"Kominfo: Dota dan Steam Segera Daftar PSE, Bisa Dibuka Kembali https://t.co/ghmLiqLTTw",2022-07-31 04:40:40,id,13,10,88,12,"Kominfo: Dota and Steam immediately list PSE, can be reopened https://t.co/ghmliqlttw",0.0,0.0
1.55360146658089e+18,2392460208.0,1.55360146658089e+18,"Belum Terdaftar sebagai PSE Kominfo Blokir Yahoo, Dota dan Paypal https://t.co/NvPs5SiJ58",2022-07-31 04:40:28,id,1,0,1,0,"Not yet registered as PSE Kominfo Block Yahoo, Dota and Paypal https://t.co/nvps5sij58",0.0,0.0
1.553601424331837e+18,135815019.0,1.553601424331837e+18,"Kominfo meminta maaf ke publik karena memblokir akses ke deretan penyedia sistem elektronik (PSE) yang tidak melakukan pendaftaran, termasuk Steam.  https://t.co/QEFQtRoSvw",2022-07-31 04:40:18,id,0,0,0,1,"Kominfo apologized to the public for blocking access to a row of electronic system (PSE) providers who did not register, including Steam. https://t.co/qefqtrosvw",0.0,0.06666666666666667
1.553601423887172e+18,69183155.0,1.553601423887172e+18,"Kominfo meminta maaf ke publik karena memblokir akses ke deretan penyedia sistem elektronik (PSE) yang tidak melakukan pendaftaran, termasuk Steam.  https://t.co/HGaS3f1QoK",2022-07-31 04:40:18,id,142,235,419,266,"Kominfo apologized to the public for blocking access to a row of electronic system (PSE) providers who did not register, including Steam. https://t.co/hgas3f1qok",0.0,0.06666666666666667
1.553601210669642e+18,8.030465310204396e+17,1.553192876586471e+18,"@madkimma @JukiHoki Tp kominfo sendiri memakai produk teknologi yang belum terdaftar di PSE.
Jadi apapun makanannya, minumnya tetep ludah sendiri (: #BlokirKominfo https://t.co/Bp4KVsN3Lf",2022-07-31 04:39:27,id,4,0,13,0,"@madkimma @jukihoki but Kominfo itself uses technology products that have not been registered in PSE.
So whatever the food, drink it still spit alone (: #Blokirkominfo https://t.co/bp4kvsn3lf",0.0,0.0
1.553601209768227e+18,1.350969057944728e+18,1.553600893815509e+18,Funny how kominfo state that PSE created to make a saver internet transaction for indonesian when we know damn well paypal is safer without their involvement,2022-07-31 04:39:27,en,0,0,0,0,Funny how kominfo state that PSE created to make a saver internet transaction for indonesian when we know damn well paypal is safer without their involvement,0.25,1.0
1.553601185655181e+18,1.27852149328717e+18,1.553600007722283e+18,"@sepatumerahmuda ""hanya sementara waktu"" kominfo buka paypal buat pengguna yang ada di Indonesia untuk segera migrasi ke aplikasi lain jangankan mau daftar pse daftar sertifikat ke BI aja belum kedaftar",2022-07-31 04:39:21,id,0,1,0,0,"@sepatumerahmuda ""only temporarily"" Kominfo opens paypal for users in Indonesia to immediately migrate to other applications, let alone want to register a PSE list of certificates to BI.",-0.0625,0.6875
1.553601145616335e+18,112039665.0,1.553601145616335e+18,"A summary for non Indonesian mutuals. This stupid clown kominfo 🤡 (ministry of communication) blocks access to paypal, steam, etc due to nonsensical regulation. All website must register to PSE which means all companies must give their user data to be watched by govt. https://t.co/KUVnG7jG6k",2022-07-31 04:39:12,en,5,1,9,0,"A summary for non Indonesian mutuals. This stupid clown kominfo 🤡 (ministry of communication) blocks access to paypal, steam, etc due to nonsensical regulation. All website must register to PSE which means all companies must give their user data to be watched by govt. https://t.co/KUVnG7jG6k",-0.4625,0.6875
1.553600028601897e+18,1.493158829030207e+18,1.553600028601897e+18,"oke, anggap aja ini buzzer kominfo, tapi gua ga berpikir ini dia dapetin nomor yang bersangkutan karena PSE yang udah daftar. Why? iirc, di UUnya sendiri ada kata-kata mereka baru bisa minta data user kalo udah ada persetujuan aparat terkait (kemungkinan pengadilan) https://t.co/tcI9IwwDZq",2022-07-31 04:34:45,id,0,2,0,0,"Okay, just think of it as a buzzer of the Ministry of Communication and Information, but I don't think this is getting the number in question because PSE has registered. Why? iIRC, in their own money there are words they can only ask for user data if there is already an approval from the relevant apparatus (possibly the court) https://t.co/tci9iwwdzq",0.3,0.8800000000000001
1.553599910892937e+18,1.063595170107556e+18,1.553224289456833e+18,"@WisnuJalal @kemkominfo aturan dadakan maszeh, stiap PSE harus terdaftar ng kominfo
tapi ""terdaftar"" e kui gunane ge opo ra jelas maszeh
nak terdaftar e gawe ngamanke aplikasi yg dinilai 'tidak bermanfaat' kok zeus dkk iseh berjalan. sementara paypal yang jadi wadah transaksi para freelancer diblokir.",2022-07-31 04:34:17,id,0,1,1,0,"@Wisnujalal @kemkominfo impromptu rules, every time PSE must be registered with Kominfo
but ""registered"" e kui gunane ge opo ra clearly maszeh
son registered e gawe ngamanke application that is considered 'useless' how come Zeus and Iteh run. While Paypal which is a container for the transactions of freelancers is blocked.",-0.2,0.2916666666666666
1.553599030755619e+18,324746202.0,1.553599030755619e+18,Mksh ats kelonggaran yg diberikan @kemkominfo utk user paypal. Harapannya sebelum 5 hari @PayPal memenuhi aturan PSE agar tidak perlu di block kembali di Indonesia. Happy Sunday all! https://t.co/dERkELyGpI,2022-07-31 04:30:48,id,0,0,1,0,Mksh or the leeway given @kemkominfo for paypal user. It is hoped that before 5 days @paypal fulfills the PSE rules so that they don't need to be blocked again in Indonesia. Happy Sunday All! https://t.co/delygpi,1.0,1.0
1.553598347742614e+18,58742716.0,1.553598347742614e+18,"Daripada ngeluh dalem hati, ayo mending klik link ini, terus sign. Cara paling mudah utk menyampaikan keluhan secara resmi. https://t.co/ZyEdtn17ny via @Change",2022-07-31 04:28:05,id,0,0,0,0,"Instead of complaining in your heart, let's better click on this link, then sign. The easiest way to submit complaints officially. https://t.co/zyedtn17ny via @change",0.5,0.5
1.553598143425499e+18,4682436673.0,1.553259872371999e+18,"@adivaweew @xhilboy @Doms_Wp @ardyanme Ya karena di darkweb anonymity terjamin, Twitter kan di clearnet dan udah comply sama PSE, so kalau gw dicurigai bantu share rahasia negara data gw bisa dibuka2 sama Kominfo not risking it buddy.",2022-07-31 04:27:16,id,0,1,0,0,"@adivaweew @xhilboy @doms_wp @ardyanme yes because in the darkweb anonymity is guaranteed, Twitter is in Clearnet and already comply with PSE, so if I am suspected of helping the state secrets, my data can be opened by Kominfo Not Ruring It Buddy.",0.0,0.0
1.553597845294289e+18,1.349788107852317e+18,1.553597845294289e+18,Alasan Kominfo Ngotot Blokir Dota Dkk karena PSE https://t.co/j05RdF3lj3,2022-07-31 04:26:05,id,2,0,0,0,The reason Kominfo insisted on blocking Dota et al because PSE https://t.co/j05rdf3lj3,0.0,0.0
1.553596706419139e+18,7.596927549852426e+17,1.553596706419139e+18,"Kominfo mengungkap platform game Steam, DOTA dan CS:GO sedang dalam proses pendaftaran PSE Kominfo. #kumparanTECH https://t.co/21NYsH9PYU",2022-07-31 04:21:33,id,0,0,1,0,"Kominfo revealed the Game Steam, Dota and CS: GO platforms are in the process of registration of PSE Kominfo. #kumparantech https://t.co/21nysh9pyu",-0.4,0.4
1.553596638153015e+18,1.194299192862114e+18,1.553596638153015e+18,"Jadi pagi ini gw gabisa buka steam karena diblokir kominfo, itu web judi gak diblokir karena udah sopan izin ya? So basically PSE is another waste of country's money, anggaran hampir 1T buat pengadaan PSE hasilnya begini? they want to be joker but become a dull clown instead.. https://t.co/YXn8lDGxxw",2022-07-31 04:21:17,id,1,7,14,0,"So this morning I can't open steam because it is blocked by the Ministry of Communication and Information, the gambling web is not blocked because it's polite for permission huh? So basically pse is another waste of country's money, the budget is almost 1T for the procurement of PSE the results like this? they want to be joker but become a dull clown inside .. https://t.co/yxn8ldgxxw",-0.1638888888888889,0.3333333333333333
1.553596228805738e+18,1.141302988205511e+18,1.553559739862094e+18,"@xfarizax ""Dibuka sementara"" cuma 5 hari kerja aja, lawak kominfo. teknologi mereka sendiri  juga belum terdaftar PSE seperti incapsula dll. se-enaknya aja blak blik blok aplikasi, Masih gak belajar dari kejadian kejadian sebelumnya? Blok.
#BlokirKominfo",2022-07-31 04:19:40,id,1,0,1,0,"@xfarizax ""Opened temporarily"" only 5 working days, Kominfo comedy. Their technology itself has not been registered by PSE like incapsula etc. Just like that bluntly the application block, still not learning from the previous incident? Block.
#Blokirkominfo",-0.08333333333333333,0.5833333333333334
1.553595626998632e+18,2429397041.0,1.553207365272363e+18,"@Anthonygoreee @insidefolkative Kalo bang anthony udh nonton video ini tp msh blm faham berarti abang yg tolol sih. Abang tau klo kominfo itu menggunakan jasa incapsula dari perusahaan amerika yg dmn incapsula sndiri tdk terdaftar di PSE. Nyuruh aplikasi lain patuh PSE, kominfo sndiri melanggarnya wkwk https://t.co/PQcINF5lNT",2022-07-31 04:17:16,id,0,1,0,0,"@Anthonygoreee @insidefolkative if Bang Anthony has watched this video but still not understand the stupid brother. You know that the Ministry of Communication and Information uses the Incapsula services from American companies that are self -confined to not registered with PSE. Telling other applications to obey PSE, the Ministry of Communication and Information Senwiti violated it wkwk https://t.co/pqcinf5lnt",-0.3083333333333333,0.4583333333333333
1.5535954482164e+18,88075573.0,1.5535954482164e+18,Buka Blokir PSE dan Revisi Permen Kominfo No. 5 Tahun 2020 - Tandatangani Petisi! https://t.co/5sbhNylVjs lewat @ChangeOrg_ID,2022-07-31 04:16:33,id,0,0,0,0,Open PSE Block and Revision of the Ministry of Communication and Information Regulation No. 5 of 2020 - sign the petition! https://t.co/5sbhnylvjs via @changeorg_id,0.0,0.5
1.553595315302781e+18,2281550395.0,1.553595315302781e+18,Langgar PSE Daftar 10 Aplikasi yang Diblokir Kominfo Mulai 30 Juli 2022 https://t.co/di18FQwkLz,2022-07-31 04:16:02,id,0,0,0,0,"Langgar PSE List of 10 Applications Blocked by Kominfo Starting July 30, 2022 https://t.co/di18fqwklz",0.0,0.1
