id,lang,created_at,conversation_id,author_id,text,retweet_count,reply_count,like_count,quote_count,clean_text,sentiment_label,sentiment_score
1.553242768541372e+18,id,2022-07-30 04:55:08,1.553242768541372e+18,1.158294338272518e+18,"hari ini adalah hari yg bikin sakit hati karena semua game yg ada di steam epic games diblock kominfo, duh berasanya seharga r15 melayang😭",0,0,0,0,"hari ini adalah hari yg bikin sakit hati karena semua game yg ada di steam epic games diblock kominfo, duh berasanya seharga r15 melayang:loudly_crying_face:",negative,0.9857681393623352
1.553242750723789e+18,es,2022-07-30 04:55:04,1.55320672490292e+18,9.07381434318508e+17,"@tio_amazon @kumagawa95 Banearon varios servicios web y plataformas en Indonesia ya que necesitaban registrarse con kominfo, porque hubo un cambio en regulaciones para el ""Penyelenggara Sistem Elektronik Swasta"" o (PSE).
Steam, Epic Games, Pay pal y otros servicios fallaron en hacerlo a tiempo=baneados.",0,0,2,0,"@USER @USER banearon varios servicios web y plataformas en indonesia ya que necesitaban registrarse con kominfo, porque hubo un cambio en regulaciones para el ""penyelenggara sistem elektronik swasta"" o (pse). steam, epic games, pay pal y otros servicios fallaron en hacerlo a tiempo=baneados.",neutral,0.7211229801177979
1.553242409806762e+18,en,2022-07-30 04:53:43,1.553242409806762e+18,1.451864808211423e+18,"Kominfo when i told them thag blocking Steam,Epic games, and Paypal won't solve illegal online gambling nor Pornography case: https://t.co/D5OtYTtv70 https://t.co/NvZwjKM7ug",0,0,5,0,"kominfo when i told them thag blocking steam,epic games, and paypal won't solve illegal online gambling nor pornography case: HTTPURL HTTPURL",neutral,0.710181713104248
1.553242376386531e+18,id,2022-07-30 04:53:35,1.553150254249259e+18,1.369038650470584e+18,"@AfterDarkAngelo One piece di industri 4.0 ditandai dengan di blokirnya Steam dan Epic game store akan menjadi awal bagi petualangan para pembajakan untuk membuktikan siapa yang akan menjadi raja bandar pembajakan.

Terimakasih kominfo",2,1,21,0,@USER one piece di industri 4.0 ditandai dengan di blokirnya steam dan epic game store akan menjadi awal bagi petualangan para pembajakan untuk membuktikan siapa yang akan menjadi raja bandar pembajakan. terimakasih kominfo,negative,0.3624131977558136
1.553242368463507e+18,id,2022-07-30 04:53:33,1.553241597705613e+18,92537405.0,"@korbanxiklan Salah sijine masku sing saiki nembe kangelan

Game developer indie, game engine unreal nggone epic, pemasaran lewat epic lan steam, duit hasile lewat paypal, diblokir kabeh karo kominfo asu",0,2,0,0,"@USER salah sijine masku sing saiki nembe kangelan game developer indie, game engine unreal nggone epic, pemasaran lewat epic lan steam, duit hasile lewat paypal, diblokir kabeh karo kominfo asu",negative,0.9936187267303467
1.5532420489914e+18,en,2022-07-30 04:52:16,1.553241704219566e+18,8.407935077028864e+17,"Steam and epic games too??

Fuck kominfo
All my homies hate kominfo",0,0,0,0,steam and epic games too?? fuck kominfo all my homies hate kominfo,negative,0.7389545440673828
1.553241946365256e+18,lt,2022-07-30 04:51:52,1.553241946365256e+18,1.469625564961124e+18,"Steam Epic games Paypal Dota diblokir kominfo Indonesia PSE blokir
https://t.co/EFyKoDtRHG",0,0,0,0,steam epic games paypal dota diblokir kominfo indonesia pse blokir HTTPURL,neutral,0.9789029359817505
1.553241299645772e+18,id,2022-07-30 04:49:18,1.553241299645772e+18,791558136.0,"Timeline twitter lagi rame masalah steam, Paypal, epic games yang diblokir sama kominfo. Saatnya buka Youtube nonton podcast pesulap merah vs dukun palsu.",0,0,0,0,"timeline twitter lagi rame masalah steam, paypal, epic games yang diblokir sama kominfo. saatnya buka youtube nonton podcast pesulap merah vs dukun palsu.",negative,0.5070329308509827
1.553241256691507e+18,id,2022-07-30 04:49:08,1.553241256691507e+18,9.426535531511726e+17,"Steam dan Epic Games Store Kena Blokir, Netizen Murka ke Kominfo https://t.co/0PL83Ybc1C",0,0,0,0,"steam dan epic games store kena blokir, netizen murka ke kominfo HTTPURL",negative,0.9101213812828064
1.553241042501386e+18,id,2022-07-30 04:48:17,1.553188847617331e+18,1.434863109672346e+18,"@kemkominfo Pentingnya mengisi kantor Kominfo dengan orang2 yang ber- otak
Bukan cuman datang duduk manis. Dan begini hasil kerjanya. Situs judi lolos.  Steam epic ga lolos. Punya otak?",0,0,0,0,@USER pentingnya mengisi kantor kominfo dengan orang2 yang ber- otak bukan cuman datang duduk manis. dan begini hasil kerjanya. situs judi lolos. steam epic ga lolos. punya otak?,negative,0.7155584692955017
1.553240845419442e+18,id,2022-07-30 04:47:30,1.553240845419442e+18,1487584172.0,KOMINFO KONTOLLLL KENAPA STEAM DI BLOKIR GOBLOKKKK TOLOL MEMEK KONTOL BANGSATTT KOMINFO GAGAL NGENTOTTT EPIC JUGA DI BAN GAME GUA PADA KEMANA SEMUA ANJING TOLOLL TOLOL GOBLOK #BlokirKominfo,0,0,1,0,kominfo kontollll kenapa steam di blokir goblokkkk tolol memek kontol bangsattt kominfo gagal ngentottt epic juga di ban game gua pada kemana semua anjing tololl tolol goblok #HASHTAG,negative,0.9977396726608276
1.553240572584149e+18,id,2022-07-30 04:46:24,1.553240572584149e+18,9.702215193379636e+17,"Kominfo Sadar g sih kalo ngeblokir steam, epic, etc sama dengan blokir rejeki orang. developer indie karya anak bangsa rata2 Rilis gamenya lewat steam karena pasar yang besar Dan juga konten kreator gaming indonesia Membuat pengahasilan lewat main game via steam atau Epic",0,0,0,0,"kominfo sadar g sih kalo ngeblokir steam, epic, etc sama dengan blokir rejeki orang. developer indie karya anak bangsa rata2 rilis gamenya lewat steam karena pasar yang besar dan juga konten kreator gaming indonesia membuat pengahasilan lewat main game via steam atau epic",negative,0.6829875111579895
1.55324056894736e+18,id,2022-07-30 04:46:24,1.553211846232252e+18,1.5154752186049e+18,"Cara akses Steam, PayPal, Epic Games yang diblokir Kominfo part 2

#BlokirKominfo #ProtesNetizen #PSEmelanggarHAM https://t.co/qbjFlLpRWr",1,0,6,0,"cara akses steam, paypal, epic games yang diblokir kominfo part 2 #HASHTAG #HASHTAG #HASHTAG HTTPURL",neutral,0.984228253364563
1.553240324184895e+18,en,2022-07-30 04:45:25,1.553240324184895e+18,1.26040468640369e+18,"Steam, PayPal, and epic games are blocked by kominfo... How are we gonna find some fun? Pirating it is... (Jk)",0,0,0,0,"steam, paypal, and epic games are blocked by kominfo... how are we gonna find some fun? pirating it is... (jk)",neutral,0.8318554759025574
1.553240304710431e+18,id,2022-07-30 04:45:21,1.553211846232252e+18,1.5154752186049e+18,"For my fellow Indonesian 🇮🇩

Cara akses Steam, PayPal, Epic Games yang diblokir Kominfo part 1

#BlokirKominfo #ProtesNetizen #PSEmelanggarHAM https://t.co/nqQDoXXWCS",3,1,16,1,"for my fellow indonesian :indonesia: cara akses steam, paypal, epic games yang diblokir kominfo part 1 #HASHTAG #HASHTAG #HASHTAG HTTPURL",neutral,0.9923588633537292
1.553240219214021e+18,id,2022-07-30 04:45:00,1.553240219214021e+18,1.353539712900719e+18,"You just made me lost RP 5 million+ from blocking epic games @kemkominfo 
NAnti kedepannya block apa? Block whatsapp? Atau mungkin block youtube? C'mon kominfo think before u act. Kenapa ga blokir situs perjudian aja? Atau situs pornografi?  #BlokirKominfo",0,0,0,0,you just made me lost rp 5 million+ from blocking epic games @USER nanti kedepannya block apa? block whatsapp? atau mungkin block youtube? c'mon kominfo think before u act. kenapa ga blokir situs perjudian aja? atau situs pornografi? #HASHTAG,negative,0.9372330904006958
1.553240120220058e+18,id,2022-07-30 04:44:37,1.553240120220058e+18,279617505.0,"giliran steam epic di blokir, judi slot zeus pragmatic gak di blok kominfo ngentod",0,1,0,0,"giliran steam epic di blokir, judi slot zeus pragmatic gak di blok kominfo ngentod",negative,0.9138361215591431
1.553239936358584e+18,en,2022-07-30 04:43:53,1.55323948983296e+18,1.213822267911655e+18,"so for those of you who are unaware or just don't give enough of a fuck, kominfo which is indonesia's ministry of telecommunication and all that shit has recently blocked some major gaming sites like steam and epic games along with a major international money site which is paypal",0,1,0,0,"so for those of you who are unaware or just don't give enough of a fuck, kominfo which is indonesia's ministry of telecommunication and all that shit has recently blocked some major gaming sites like steam and epic games along with a major international money site which is paypal",negative,0.7175055742263794
1.55323958198988e+18,id,2022-07-30 04:42:28,1.55323958198988e+18,1.437980879343653e+18,"kominfo ni ngapa ban steam,paypal,sama epic game anjir",0,1,2,0,"kominfo ni ngapa ban steam,paypal,sama epic game anjir",negative,0.9540829062461853
1.553239545432273e+18,id,2022-07-30 04:42:20,1.553239545432273e+18,167371613.0,"Kominfo harus refund duit rakyat yg udah beli game, di steam, epic games, gaji orang di paypal lah, jangan bisanya nge block doang tolol.",1,0,0,0,"kominfo harus refund duit rakyat yg udah beli game, di steam, epic games, gaji orang di paypal lah, jangan bisanya nge block doang tolol.",negative,0.9921175837516785
1.553239211360236e+18,en,2022-07-30 04:41:00,1.553239211360236e+18,360689529.0,"*Sigh* (Grab pirate hat).

https://t.co/SQruae0Bor",0,0,0,0,*sigh* (grab pirate hat). HTTPURL,neutral,0.9103274345397949
1.553239205870186e+18,id,2022-07-30 04:40:59,1.553239205870186e+18,1.216643519965585e+18,"tolong @kemkominfo steam,paypal,epic games,dota dll jangan diblokir
uang gua disana semua 😭😭😭

#steamdibanned
#steamdown 
#kominfo 
#BlokirKominfo",0,0,1,0,"tolong @USER steam,paypal,epic games,dota dll jangan diblokir uang gua disana semua :loudly_crying_face::loudly_crying_face::loudly_crying_face: #HASHTAG #HASHTAG #HASHTAG #HASHTAG",neutral,0.925311267375946
1.553239080917676e+18,id,2022-07-30 04:40:29,1.553239080917676e+18,1.318190928994001e+18,"Ini kominfo minta kita untuk main game bajakan ato gimana yak, trus kenapa di blokir steam, epic games, dll. Kenapa di blokir gitu lho. Padahal situs judi online aja ga diblokir. #BlokirKominfo https://t.co/ebNgjmmL66",0,0,1,0,"ini kominfo minta kita untuk main game bajakan ato gimana yak, trus kenapa di blokir steam, epic games, dll. kenapa di blokir gitu lho. padahal situs judi online aja ga diblokir. #HASHTAG HTTPURL",negative,0.9716140627861023
1.553239055877698e+18,id,2022-07-30 04:40:23,1.553239055877698e+18,4705732466.0,"udah cukup steam epic dan lainnya, ampe blokir link bola tak serbu kominfo",0,0,0,0,"udah cukup steam epic dan lainnya, ampe blokir link bola tak serbu kominfo",neutral,0.9131745100021362
1.553239035677553e+18,id,2022-07-30 04:40:18,1.553239035677553e+18,1.51732187276066e+18,"Inilah Solusi Untuk Buka Paypal, Steam, Epic Games Yang di Blokir Kominfo https://t.co/a7EXQaFwvB lewat @teknokdr 
#PayPal 
#PSE 
#PSEmelanggarHAM",1,0,0,0,"inilah solusi untuk buka paypal, steam, epic games yang di blokir kominfo HTTPURL lewat @USER #HASHTAG #HASHTAG #HASHTAG",neutral,0.9930792450904846
1.553239034301846e+18,id,2022-07-30 04:40:18,1.553239031894315e+18,93356134.0,"Lima platform digital yang mulai diblokir Kominfo termasuk kategori platform game dan distribusi game populer yang ada di Tanah Air, sebagai berikut:

-Epic Games (platform distribusi game)
-Steam (platform distribusi game)
-Dota (game)
-Counter Strike (game)
-Origin (EA)",0,1,0,0,"lima platform digital yang mulai diblokir kominfo termasuk kategori platform game dan distribusi game populer yang ada di tanah air, sebagai berikut: -epic games (platform distribusi game) -steam (platform distribusi game) -dota (game) -counter strike (game) -origin (ea)",neutral,0.9808272123336792
1.553238886050157e+18,id,2022-07-30 04:39:42,1.553238886050157e+18,2243116382.0,"Kominfo Mulai Sanksi Paypal, Yahoo, Epic Games Dkk Jika Tak Daftar PSE https://t.co/JXXhGRV5GP",0,0,0,0,"kominfo mulai sanksi paypal, yahoo, epic games dkk jika tak daftar pse HTTPURL",neutral,0.987893283367157
1.553238640838742e+18,id,2022-07-30 04:38:44,1.553238640838742e+18,1.100724332995633e+18,"Skuy spam hastag #BlokirKominfo sampe kominfo buka blokir steam, epic game, paypal, yahoo dll atau hapus pse itu aja @kemkominfo",0,0,1,0,"skuy spam hastag #HASHTAG sampe kominfo buka blokir steam, epic game, paypal, yahoo dll atau hapus pse itu aja @USER",negative,0.898923933506012
1.553238421501399e+18,id,2022-07-30 04:37:52,1.553238421501399e+18,990562405.0,"Gmna ceritanya nasib streamer gaming yang rata2 mereka main gamenya itu dari steam dan epic game dan freelancer yang cari duit melalui paypal 
Apa kabar game judi lain seperti domino dan situs2 judi lainnya? 
R u fucking kidding me sir? @kemkominfo #BlokirKominfo #kominfo https://t.co/yR2JqbAKjs",0,0,3,0,gmna ceritanya nasib streamer gaming yang rata2 mereka main gamenya itu dari steam dan epic game dan freelancer yang cari duit melalui paypal apa kabar game judi lain seperti domino dan situs2 judi lainnya? r u fucking kidding me sir? @USER #HASHTAG #HASHTAG HTTPURL,negative,0.9259559512138367
1.55323831382521e+18,id,2022-07-30 04:37:26,1.55323831382521e+18,1.179755272207626e+18,"Sekarang main game lewat steam, epic,dlll di blokir terus lebih parahnya lagi paypal juga ikutan, emang Kominfo maunya gimana sih?banyak loh yang nyari duit lewat paypal. 
#BlokirKominfo https://t.co/pkLbJYVbkI",0,0,0,0,"sekarang main game lewat steam, epic,dlll di blokir terus lebih parahnya lagi paypal juga ikutan, emang kominfo maunya gimana sih?banyak loh yang nyari duit lewat paypal. #HASHTAG HTTPURL",negative,0.9903259873390198
1.553238016575291e+18,id,2022-07-30 04:36:15,1.553238016575291e+18,1.050327762014065e+18,Kontol ah aku download GTA V di epic games belum kelar udh keburu diblokir. Kominfo bangsattttt,0,1,0,0,kontol ah aku download gta v di epic games belum kelar udh keburu diblokir. kominfo bangsattttt,negative,0.9950799942016602
1.553237626635039e+18,id,2022-07-30 04:34:42,1.553237626635039e+18,111810165.0,"SobatKom, siapa nih yang hobi main game online? 

Wah, sudah pasti banyak ya! Karena semakin menjamurnya peminat game online di Indonesia, Kementerian Kominfo berencana akan memblokir penyedia game legal seperti Steam dan Epic Games. https://t.co/jHLmF6QHyN",0,0,0,0,"sobatkom, siapa nih yang hobi main game online? wah, sudah pasti banyak ya! karena semakin menjamurnya peminat game online di indonesia, kementerian kominfo berencana akan memblokir penyedia game legal seperti steam dan epic games. HTTPURL",negative,0.5738619565963745
1.553237369851384e+18,id,2022-07-30 04:33:41,1.553152094147736e+18,1.074537836479566e+18,"@justpramudito Gak patuh karna durung daftar sih. https://t.co/D6NhSgm07z

Kyknya yg dipertanyakan adlh knp steam dll kok ga daftar PSE iku. 
Sdgkn ngomong dampak, harusnya jadi tanggung jawab steam dll sbg penyedia jasa untuk patuh sm peraturan kominfo. 

Toh platform lain bisa patuh juga kan",0,1,0,0,"@USER gak patuh karna durung daftar sih. HTTPURL kyknya yg dipertanyakan adlh knp steam dll kok ga daftar pse iku. sdgkn ngomong dampak, harusnya jadi tanggung jawab steam dll sbg penyedia jasa untuk patuh sm peraturan kominfo. toh platform lain bisa patuh juga kan",negative,0.9797027707099915
1.553237090963296e+18,en,2022-07-30 04:32:34,1.553237090963296e+18,1.326926709380166e+18,"Waking up hating kominfo immediately after knowing they blocked steam epic games and paypal for no reason like kominfo anjing kontol

Tempat judi slot kagak diblokir? Karena pegawainya yang boomer gendut main:p https://t.co/QbXr1ImSeb",22,8,119,0,waking up hating kominfo immediately after knowing they blocked steam epic games and paypal for no reason like kominfo anjing kontol tempat judi slot kagak diblokir? karena pegawainya yang boomer gendut main:p HTTPURL,negative,0.6394549012184143
1.55323708321264e+18,en,2022-07-30 04:32:33,1.55323459040775e+18,1.539257675644645e+18,"Kominfo a.k.a Ministry of Communication and Information Technology Indonesia are blocking (as far as I read on kompas) Yahoo, PayPal, Epic Games, Steam, Dota, Counter Strike, and Origin in Indonesia. Because they didn't register theirself on PSE (idek what it is, Im mad)",0,2,0,0,"kominfo a.k.a ministry of communication and information technology indonesia are blocking (as far as i read on kompas) yahoo, paypal, epic games, steam, dota, counter strike, and origin in indonesia. because they didn't register theirself on pse (idek what it is, im mad)",neutral,0.6415772438049316
1.553237018708042e+18,id,2022-07-30 04:32:17,1.553201079810003e+18,1.522033381206229e+18,@airaniiofifteen Hari ini resmi steam sama Epic serta kawan kawannya diblokir dari Kominfo,0,0,0,0,@USER hari ini resmi steam sama epic serta kawan kawannya diblokir dari kominfo,negative,0.5679329633712769
1.553236982222189e+18,id,2022-07-30 04:32:08,1.553236982222189e+18,1.31841620516678e+18,"PayPal, Steam, Epic Games di blokir Kominfo. Bagaimana menurut kalian?",0,0,0,0,"paypal, steam, epic games di blokir kominfo. bagaimana menurut kalian?",negative,0.9095189571380615
1.553236902014497e+18,id,2022-07-30 04:31:49,1.553236902014497e+18,1038689244.0,"Pantesan ga bisa main Fortnite, asem lah. Piye iki @cemiin 

https://t.co/RRHIHGxBhG",0,2,0,0,"pantesan ga bisa main fortnite, asem lah. piye iki @USER HTTPURL",negative,0.9877738356590271
1.55323689639832e+18,id,2022-07-30 04:31:48,1.55323689639832e+18,1.365653051495703e+18,"Kenapa selalu jam 12 malem? teori nih gengs.

#BlokirKominfo Paypal, Epic Games, Indonesia, Origin, Dota, CS GO, Zuma, 

https://t.co/hyRAojVHlh",1,0,2,0,"kenapa selalu jam 12 malem? teori nih gengs. #HASHTAG paypal, epic games, indonesia, origin, dota, cs go, zuma, HTTPURL",neutral,0.9841392636299133
1.553236777866891e+18,id,2022-07-30 04:31:20,1.553236777866891e+18,1.553034213221224e+18,"Terlihat bercanda namun tidak, sekitar subuh pagi ini (30/7) Steam, Paypal, Origin, dan Epic Games telah diblokir oleh KOMINFO, rata-rata website layanan dan streaming game yang ramai dipakai oleh gamers.
selengkapnya baca di https://t.co/IYtzG1xvfn
#kominfo #steam #paypal",7,0,4,0,"terlihat bercanda namun tidak, sekitar subuh pagi ini (30/7) steam, paypal, origin, dan epic games telah diblokir oleh kominfo, rata-rata website layanan dan streaming game yang ramai dipakai oleh gamers. selengkapnya baca di HTTPURL #HASHTAG #HASHTAG #HASHTAG",neutral,0.8132606744766235
1.553236709005234e+18,id,2022-07-30 04:31:03,1.553236709005234e+18,1.168780762591547e+18,"Why u such a clown kominfo
Game judi aja gk diblokir
Malah steam twitch epic games yg diblokir
Rip indo streamers
#BlokirKominfo",0,0,5,0,why u such a clown kominfo game judi aja gk diblokir malah steam twitch epic games yg diblokir rip indo streamers #HASHTAG,negative,0.7993506789207458
1.553236627027157e+18,id,2022-07-30 04:30:44,1.553236627027157e+18,1.073026157505741e+18,"gua si gapapa ya kalau steam, epic, origin dll diblokir walaupun beberapa hari ini lagi push division efootball tp gapapa masih bisa diisi kegiatan yang lain. yang gua pertanyain adalah apakah kominfo mikir dengan diblokirbya platform game tsb sama aja mematikan industri ini?",0,1,1,0,"gua si gapapa ya kalau steam, epic, origin dll diblokir walaupun beberapa hari ini lagi push division efootball tp gapapa masih bisa diisi kegiatan yang lain. yang gua pertanyain adalah apakah kominfo mikir dengan diblokirbya platform game tsb sama aja mematikan industri ini?",negative,0.9918997287750244
1.553236623747609e+18,id,2022-07-30 04:30:43,1.553236623747609e+18,74742697.0,"Anjim lahh Kominfo niii.... Jancuk jancuk.
Epic jg kena blokir
#BlokirKominfo https://t.co/0NTEWUYDC1",1,0,1,0,anjim lahh kominfo niii.... jancuk jancuk. epic jg kena blokir #HASHTAG HTTPURL,negative,0.9972774386405945
1.553236440284561e+18,id,2022-07-30 04:29:59,1.553236440284561e+18,21100190.0,"Steam, Epic Games, Counter Strike, Dota, dan Origin Sudah Diblokir Kominfo Hari Ini

Klik untuk baca: https://t.co/aHhtqj5A9G",0,0,0,0,"steam, epic games, counter strike, dota, dan origin sudah diblokir kominfo hari ini klik untuk baca: HTTPURL",neutral,0.9824218153953552
1.553236274185548e+18,id,2022-07-30 04:29:20,1.552203283535606e+18,64006018.0,"@Just_Ayu_ @Akubar332 @kemkominfo iya kk, bahkan lebih karena ini baru akun Steam, saya juga ada akun Origin dan Epic yang sekitar puluhan juta nilainya, dan itu kita pun beli udah kena pajak 11% bukannya ilegal, ternyata malah kominfo seenaknya #BlokirKominfo",0,1,2,0,"@USER @USER @USER iya kk, bahkan lebih karena ini baru akun steam, saya juga ada akun origin dan epic yang sekitar puluhan juta nilainya, dan itu kita pun beli udah kena pajak 11% bukannya ilegal, ternyata malah kominfo seenaknya #HASHTAG",negative,0.9800212979316711
1.553236039984038e+18,id,2022-07-30 04:28:24,1.553236039984038e+18,1537930110.0,"Nanya aja, Pak @kemkominfo 
Berdasarkan informasi dari Kominfo, ada delapan PSE Lingkup Privat yg resmi diblokir, yaitu Yahoo search engine or mesin carinya, Steam, Dota, Counter-Strike, Epic Gms, https://t.co/IhFKelrsuN, https://t.co/X4tA31ypy9, dan PayPal. 
udah kelar blom nih https://t.co/4iZkm6phhl",0,1,0,0,"nanya aja, pak @USER berdasarkan informasi dari kominfo, ada delapan pse lingkup privat yg resmi diblokir, yaitu yahoo search engine or mesin carinya, steam, dota, counter-strike, epic gms, HTTPURL HTTPURL dan paypal. udah kelar blom nih HTTPURL",neutral,0.9524567723274231
1.553235801026089e+18,id,2022-07-30 04:27:27,1.553235801026089e+18,7.532522049459569e+17,AH BABI KOMINFO KENAPA EPIC GAMES DIBLOCK GUE NGERENDER TUGAS ARSI PAKE TWINMOTION AJSBEJDBEBD 😭😭😭😭😭😭,2,1,4,0,ah babi kominfo kenapa epic games diblock gue ngerender tugas arsi pake twinmotion ajsbejdbebd :loudly_crying_face::loudly_crying_face::loudly_crying_face:,negative,0.808867335319519
1.553235779467747e+18,id,2022-07-30 04:27:22,1.553235779467747e+18,280029366.0,Biar apasih steam sama epic games di blokir kominfo tuh biar apa ngentot????,0,0,0,0,biar apasih steam sama epic games di blokir kominfo tuh biar apa ngentot????,negative,0.9896101951599121
1.55323570818977e+18,id,2022-07-30 04:27:05,1.55323570818977e+18,39933002.0,"Disebut belum daftar PSE, beberapa situs game favorit resmi diblokir Kominfo mulai hari ini #BlokirKominfo #kominfo
 
https://t.co/B7DGkLyO4A",0,0,0,0,"disebut belum daftar pse, beberapa situs game favorit resmi diblokir kominfo mulai hari ini #HASHTAG #HASHTAG HTTPURL",neutral,0.9800983667373657
1.553235597984031e+18,id,2022-07-30 04:26:38,1.553230892398551e+18,154786978.0,"Atau emg si bapak-bapak bangsat di kominfo gatau klo game-game esport diaksesnya pake launcher macem steam, epic, origin dll. ?",0,1,0,0,"atau emg si bapak-bapak bangsat di kominfo gatau klo game-game esport diaksesnya pake launcher macem steam, epic, origin dll. ?",negative,0.8952985405921936
1.553235507190018e+18,id,2022-07-30 04:26:17,1.553235507190018e+18,1.171016616085115e+18,"🛒https://t.co/a2PUFhtyG7

Trending: #kominfo Dunia Tipu-Tipu #YoonA Ardhito #YangHilangDalamCinta Malam 1 Choki #BlokirKominfo VPN Epic Games #PengabdiSetan2 Slot #PejuangShopeeTHR Dota Vaksin

👇Chek It👇 https://t.co/sIxIG2liOU https://t.co/w7sS97ZYhS",0,0,0,0,HTTPURL trending: #HASHTAG dunia tipu-tipu #HASHTAG ardhito #HASHTAG malam 1 choki #HASHTAG vpn epic games #HASHTAG slot #HASHTAG dota vaksin :backhand_index_pointing_down:chek it:backhand_index_pointing_down: HTTPURL HTTPURL,negative,0.6021425724029541
1.55323534482883e+18,id,2022-07-30 04:25:38,1.55323534482883e+18,87161862.0,"Steam, Epic Games, PayPal, Origin resmi telah diblokir Kominfo hari ini‼️

Yahhhh main games apalagi nih? Menurut Teman Motion, langkah dari @kemkominfo gimana nihhh? 🧐🤔

#esport #kominfo #blokir #games #PayPal #epicgames https://t.co/f7ZkYIVz6e",1,0,0,0,"steam, epic games, paypal, origin resmi telah diblokir kominfo hari ini:double_exclamation_mark: yahhhh main games apalagi nih? menurut teman motion, langkah dari @USER gimana nihhh? :face_with_monocle::thinking_face: #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG HTTPURL",negative,0.584627628326416
1.553234746569892e+18,et,2022-07-30 04:23:15,1.553234746569892e+18,223476605.0,"Kominfo Blokir Platform Game Dota, Steam, Counter Strike hinga Epic Game Mulai Hari Ini https://t.co/uSbbv3zxm0",0,0,1,0,"kominfo blokir platform game dota, steam, counter strike hinga epic game mulai hari ini HTTPURL",neutral,0.9870807528495789
1.553234656794792e+18,id,2022-07-30 04:22:54,1.553233389947605e+18,1.380782788933128e+18,@aikaragisa ye pake cara itu jehh.. smaa ajah .. beberapa wipi emang bisa ke steam/epic/yg kominfo block but baik wifi sebgaian dan isp provider mobile macam telkomsul dkk masih gabisa,0,1,2,0,@USER ye pake cara itu jehh.. smaa ajah .. beberapa wipi emang bisa ke steam/epic/yg kominfo block but baik wifi sebgaian dan isp provider mobile macam telkomsul dkk masih gabisa,negative,0.9522386193275452
1.553234370080948e+18,id,2022-07-30 04:21:46,1.553234370080948e+18,1.286450794502353e+18,"Buset dah kominfo ngeblokir steam ama epic, dikira beli game pake daon apa NGENTOT",0,1,1,0,"buset dah kominfo ngeblokir steam ama epic, dikira beli game pake daon apa ngentot",negative,0.9956111311912537
1.553234117042401e+18,id,2022-07-30 04:20:45,1.553234117042401e+18,1.294115755282199e+18,"sumpahh kominfo blok steam, epic games, origin, sama paypal smh, uang gw di paypal gk bisa ditarik hhhhhhhhhhhh @kemkominfo plis lah unblok semuanya",0,1,0,0,"sumpahh kominfo blok steam, epic games, origin, sama paypal smh, uang gw di paypal gk bisa ditarik hhhhhhhhhhhh @USER plis lah unblok semuanya",negative,0.9896438121795654
1.553233887693791e+18,id,2022-07-30 04:19:51,1.553233887693791e+18,508977909.0,"Tidak Daftar PSE, Kominfo Blokir Platform Steam, Epic Games, hingga PayPal Hari ini https://t.co/dWkpiXUbNo",0,0,0,0,"tidak daftar pse, kominfo blokir platform steam, epic games, hingga paypal hari ini HTTPURL",neutral,0.9880508184432983
1.553233441386144e+18,id,2022-07-30 04:18:04,1.553227740467253e+18,1.245362616207176e+18,"@FRAS_Shoyo Banyak berita yang sudah beredar bahwa situs game seperti Steam, Epic Games, Dota dan sejenisnya diblokir oleh Kominfo dini hari tadi. Maaf, ya Fras kalau Hiroshi undur lagi collab gamenya, apalagi Hiroshi ada tugas kedinasan ke luar provinsi selama 6 bulan",0,0,1,0,"@USER banyak berita yang sudah beredar bahwa situs game seperti steam, epic games, dota dan sejenisnya diblokir oleh kominfo dini hari tadi. maaf, ya fras kalau hiroshi undur lagi collab gamenya, apalagi hiroshi ada tugas kedinasan ke luar provinsi selama 6 bulan",negative,0.9634236693382263
1.553233429302432e+18,en,2022-07-30 04:18:01,1.553233429302432e+18,1.40115111093341e+18,"he blocked steam, paypal, epic games, etc.
Thank you Kominfo 🤓🤓
#BlokirKominfo https://t.co/fQaLvmnReO",1,2,11,0,"he blocked steam, paypal, epic games, etc. thank you kominfo :nerd_face::nerd_face: #HASHTAG HTTPURL",neutral,0.6752469539642334
1.553233427109126e+18,en,2022-07-30 04:18:01,1.553233427109126e+18,1.503956860935713e+18,"--flatface--
https://t.co/GwPwpJYjdh 
#BlokirKominfo",0,0,0,0,--flatface-- HTTPURL #HASHTAG,neutral,0.8635790944099426
1.553233397442834e+18,en,2022-07-30 04:17:54,1.553233397442834e+18,3020429064.0,"Kominfo:
Steam, Epic Games, PayPal, Dota ❌❌

Pinjol, Slot, Judi online, pornhub ✅✅

#BlokirKominfo https://t.co/1fOiD6PeAb",837,54,3600,78,"kominfo: steam, epic games, paypal, dota :cross_mark::cross_mark: pinjol, slot, judi online, pornhub :check_mark_button::check_mark_button: #HASHTAG HTTPURL",neutral,0.7498496770858765
