id,author_id,conversation_id,created_at,text,lang,retweet_count,reply_count,like_count,quote_count,clean_text,sentiment_label,sentiment_score
1.552495537978769e+18,1552111695115431936,1.552495537978769e+18,2022-07-28 03:25:54,"Waduh, Aturan Penyelenggara Sistem Elektronik (PSE), Kominfo bisa sadap percakapan Whatsapp dan Gmail

#pse #kominfo #privasi

https://t.co/N93ywI4nsP",id,0,0,0,0,"waduh, aturan penyelenggara sistem elektronik (pse), kominfo bisa sadap percakapan whatsapp dan gmail #HASHTAG #HASHTAG #HASHTAG HTTPURL",neutral,0.9791601300239563
1.552494900414923e+18,1453173401342778880,1.552494900414923e+18,2022-07-28 03:23:22,Apa Itu PSE Lingkup Privat Milik Kominfo? Disebut Bisa Sadap WhatsApp secara Terang-terangan https://t.co/jRfMsYesUG,id,0,0,0,0,apa itu pse lingkup privat milik kominfo? disebut bisa sadap whatsapp secara terang-terangan HTTPURL,neutral,0.9674757719039917
1.55249449909966e+18,602593737,1.55249449909966e+18,2022-07-28 03:21:47,"Rezim paranoid!!!
Gk ada lagi yg namax privasi 🤣🤣🤣🤣 https://t.co/yFP71zilpU",id,0,2,4,0,rezim paranoid!!! gk ada lagi yg namax privasi :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: HTTPURL,negative,0.6069104075431824
1.552493479821214e+18,1095722744170200960,1.552493479821214e+18,2022-07-28 03:17:44,"https://t.co/fW3XDoHkfx aturan kismin!!! coba kalau bs monitor WA, HARUN MASIKU &amp; BENDUM YG BARU KABUR BS CARI APA TIDAK?!!!!!",id,0,0,0,0,"HTTPURL aturan kismin!!! coba kalau bs monitor wa, harun masiku & bendum yg baru kabur bs cari apa tidak?!!!!!",neutral,0.9697313904762268
1.552492778126737e+18,1095722744170200960,1.552462485935968e+18,2022-07-28 03:14:56,"@Ndons_Back tdk usah pakai hp lagi org males lama2, semua hrg di naikan bahkan subsidi sdh di cabut, maka aturan PSE adalah sbg bentuk kekisminan kismin tau kismin???? kereeee!! lwt kominfo nya utk pertahankan kekuasaan pakai PSE😂😂😂😂kismin mental kismin",id,0,0,2,0,"@USER tdk usah pakai hp lagi org males lama2, semua hrg di naikan bahkan subsidi sdh di cabut, maka aturan pse adalah sbg bentuk kekisminan kismin tau kismin???? kereeee!! lwt kominfo nya utk pertahankan kekuasaan pakai pse:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:kismin mental kismin",negative,0.6738447546958923
1.552491975760155e+18,1380042071042448896,1.552472887176868e+18,2022-07-28 03:11:45,@rtnF14 kominfo mending bikin kayak gini aja daripada bikin pse,id,0,1,0,0,@USER kominfo mending bikin kayak gini aja daripada bikin pse,negative,0.8272183537483215
1.552488382055457e+18,69183155,1.552488382055457e+18,2022-07-28 02:57:28,"YouTube, Gmail dan sejumlah layanan Google lainnya belum juga nongol di situs PSE. Apakah lantas akan diblokir Kominfo? https://t.co/5iLoo8lRsL",id,0,0,5,1,"youtube, gmail dan sejumlah layanan google lainnya belum juga nongol di situs pse. apakah lantas akan diblokir kominfo? HTTPURL",neutral,0.90450119972229
1.552488101423219e+18,41035911,1.552488101423219e+18,2022-07-28 02:56:21,"#PembuktianIlmiah
#PembuktianIlmiah

https://t.co/Z9sZaxGEUd

Sepertinya hidup dinegara beraroma komunis... 🥴",id,0,0,0,0,#HASHTAG #HASHTAG HTTPURL sepertinya hidup dinegara beraroma komunis... :woozy_face:,negative,0.6321589946746826
1.55248615684325e+18,76581610,1.55248615684325e+18,2022-07-28 02:48:38,"Kemarin diperpanjang 5 hari batas waktu pendaftaran PSE oleh kominfo, sekaligus dikirim teguran kepada yg belum daftar, spt Amazon, Roblox, Alibaba, Bing dll.
Harusnya hari ini blokir berjalan sesuai ancaman, tapi ternyata tidak, lancar2 saja.

Vegetable😅 https://t.co/i7dLaE8FuH",id,17,16,45,4,"kemarin diperpanjang 5 hari batas waktu pendaftaran pse oleh kominfo, sekaligus dikirim teguran kepada yg belum daftar, spt amazon, roblox, alibaba, bing dll. harusnya hari ini blokir berjalan sesuai ancaman, tapi ternyata tidak, lancar2 saja. vegetable:grinning_face_with_sweat: HTTPURL",negative,0.9340762495994568
1.552485453982405e+18,1154040967067865088,1.552485453982405e+18,2022-07-28 02:45:50,"But why tho- 
https://t.co/FOpalff2om",en,0,0,0,0,but why tho- HTTPURL,neutral,0.7083153128623962
1.552484603109442e+18,1413094716543888896,1.552198070519009e+18,2022-07-28 02:42:27,@BuhaHtBalian Kan whatsapp uda daftar PSE kan. Tinggal minta aja bukti percakapan para oknumnya lewat kominfo. Buktiin kalo emang niat bongkar kejadian sebenarnya. Jgn blg kl history percakapannya ilang juga kek cctv 😏,id,0,0,0,0,@USER kan whatsapp uda daftar pse kan. tinggal minta aja bukti percakapan para oknumnya lewat kominfo. buktiin kalo emang niat bongkar kejadian sebenarnya. jgn blg kl history percakapannya ilang juga kek cctv :smirking_face:,negative,0.7400694489479065
1.552482987983262e+18,74501380,1.552482987983262e+18,2022-07-28 02:36:02,Platform Digital yang Belum Terdaftar di PSE Kominfo Belum Diblokir https://t.co/BvxlDIJ8vn,id,1,0,1,5,platform digital yang belum terdaftar di pse kominfo belum diblokir HTTPURL,neutral,0.9856563806533813
1.552481770813399e+18,1254081556827655936,1.552481770813399e+18,2022-07-28 02:31:12,"Kominfo disebut bisa intip obrolan di WhatsApp dan Gmail berdasarkan aturan Permenkominfo Nomor 5 Tahun 2020 tentang PSE Lingkup Privat. Hal itu diungkap pakar keamanan siber dari CISSReC, Pratama Persadha. https://t.co/Iaxun2fiL1",id,0,0,0,0,"kominfo disebut bisa intip obrolan di whatsapp dan gmail berdasarkan aturan permenkominfo nomor 5 tahun 2020 tentang pse lingkup privat. hal itu diungkap pakar keamanan siber dari cissrec, pratama persadha. HTTPURL",neutral,0.993317723274231
1.552479602848608e+18,58880688,1.552479602848608e+18,2022-07-28 02:22:35,"Media Asing Soroti Aturan Pendaftaran PSE oleh Kominfo, Apa Artinya bagi Perusahaan Teknologi di Indonesia? https://t.co/Yyj7oJmp2Q",id,0,0,0,0,"media asing soroti aturan pendaftaran pse oleh kominfo, apa artinya bagi perusahaan teknologi di indonesia? HTTPURL",neutral,0.9960727691650391
1.552479328662827e+18,1309595463650217984,1.552479328662827e+18,2022-07-28 02:21:30,"Aturan PSE Resmi Diberlakukan, Kominfo Punya Kuasa Intip Percakapan WhatsApp dan Gmail Walau Sudah Dienskripsi
https://t.co/Jjazh9Ejyz",id,2,0,0,0,"aturan pse resmi diberlakukan, kominfo punya kuasa intip percakapan whatsapp dan gmail walau sudah dienskripsi HTTPURL",neutral,0.9974306225776672
1.552479269560865e+18,1359055223784828928,1.552479269560865e+18,2022-07-28 02:21:16,"selebrasi 1 instansi
context: Aturan PSE Kominfo https://t.co/z9zTi2nlrq",id,0,0,1,0,selebrasi 1 instansi context: aturan pse kominfo HTTPURL,neutral,0.9967412352561951
1.552476617066566e+18,1016528521705881984,1.552476617066566e+18,2022-07-28 02:10:43,Makin privacy diacak2 😵‍💫 https://t.co/I7LEAxsCNX,en,29,15,101,2,makin privacy diacak2 :face_with_spiral_eyes: HTTPURL,neutral,0.9666208028793335
1.55247557645944e+18,118646322,1.55247557645944e+18,2022-07-28 02:06:35,Siap- Siap 13 PSE Ini akan Diberikan Teguran Oleh Kominfo https://t.co/XtIrIuxD5u,id,0,0,0,0,siap- siap 13 pse ini akan diberikan teguran oleh kominfo HTTPURL,negative,0.5554298162460327
1.552467563728081e+18,1084569967394094976,1.552467563728081e+18,2022-07-28 01:34:45,"Pidiokol bisa diintip juga dong??

Hati² bestie jangan vc sembarangan ntar diintip kominfo 🤣🤣🤣
@BankIpuuul @ms903cte @gondo_soe @Dh4n1eL33 @a_mantu71 @GnW_1_kuli 
https://t.co/VhWrhDPnh4",id,1,4,12,0,pidiokol bisa diintip juga dong?? hati² bestie jangan vc sembarangan ntar diintip kominfo :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.8821572661399841
1.552462485935968e+18,1289954556411970048,1.552462485935968e+18,2022-07-28 01:14:34,"Dah yg ada group wa jaga jari ya :-)

Lewat Aturan PSE, Kominfo Bisa Intip Percakapan Whatsapp dan Gmail
https://t.co/GR3FZuosy8",id,90,32,209,6,"dah yg ada group wa jaga jari ya :-) lewat aturan pse, kominfo bisa intip percakapan whatsapp dan gmail HTTPURL",neutral,0.9967421889305115
1.552461300755735e+18,135815019,1.552461300755735e+18,2022-07-28 01:09:52,"#Terpopuler Menjelang akhir pendaftaran Penyelenggara Sistem Elektronik (PSE) Lingkup Privat, pro kontra regulasi tersebut langsung muncul ke permukaan secara bersamaan. https://t.co/sk7daqJXpW",id,0,0,0,0,"#HASHTAG menjelang akhir pendaftaran penyelenggara sistem elektronik (pse) lingkup privat, pro kontra regulasi tersebut langsung muncul ke permukaan secara bersamaan. HTTPURL",neutral,0.9883803129196167
1.55245065104871e+18,347751807,1.55245065104871e+18,2022-07-28 00:27:33,"YouTube, Gmail dan sejumlah layanan Google lainnya belum juga nongol di situs PSE. Apakah lantas akan diblokir Kominfo?

Berani blokir ? Kok saya gak yakin ya….
 https://t.co/WEDL7SKOYi",id,0,0,0,0,"youtube, gmail dan sejumlah layanan google lainnya belum juga nongol di situs pse. apakah lantas akan diblokir kominfo? berani blokir ? kok saya gak yakin ya…. HTTPURL",negative,0.8996970653533936
1.55245049837219e+18,936582897552596992,1.55245049837219e+18,2022-07-28 00:26:56,"With the new PSE, kominfo is just indonesian FBI https://t.co/qrqeEQet80",en,0,1,0,0,"with the new pse, kominfo is just indonesian fbi HTTPURL",neutral,0.967370331287384
1.552448769333264e+18,17128975,1.552448769333264e+18,2022-07-28 00:20:04,Kominfo Bisa Minta Data Chat Pengguna WhatsApp Pakai PSE? https://t.co/VEtsYQCEsC,id,8,4,10,4,kominfo bisa minta data chat pengguna whatsapp pakai pse? HTTPURL,neutral,0.9980313181877136
1.552448001347658e+18,135815019,1.552448001347658e+18,2022-07-28 00:17:01,"YouTube, Gmail dan sejumlah layanan Google lainnya belum juga nongol di situs PSE. Apakah lantas akan diblokir Kominfo? https://t.co/cDjceJB35Y",id,0,0,0,0,"youtube, gmail dan sejumlah layanan google lainnya belum juga nongol di situs pse. apakah lantas akan diblokir kominfo? HTTPURL",neutral,0.90450119972229
1.552441977069007e+18,1326942591741391104,1.552441977069007e+18,2022-07-27 23:53:04,"Nah lhoo... 🙄🙄

Lewat Aturan PSE, Kominfo Bisa Intip Percakapan Whatsapp dan Gmail https://t.co/yPf2bsK7KQ",id,2,1,0,0,"nah lhoo... :face_with_rolling_eyes::face_with_rolling_eyes: lewat aturan pse, kominfo bisa intip percakapan whatsapp dan gmail HTTPURL",neutral,0.9974249601364136
1.552439414554792e+18,1517160639738774016,1.552439414554792e+18,2022-07-27 23:42:54,"Rezim Mulai Phobia Terhadap Rakyat Sendiri...

Aturan PSE Bikin Kominfo Bisa Intip Percakapan WhatsApp? https://t.co/ypHYZuajCw",id,0,0,0,0,rezim mulai phobia terhadap rakyat sendiri... aturan pse bikin kominfo bisa intip percakapan whatsapp? HTTPURL,negative,0.884861946105957
1.552433991068054e+18,1151401029008679040,1.552433991068054e+18,2022-07-27 23:21:20,https://t.co/DWp4wyfq5H,zxx,0,0,0,0,HTTPURL,neutral,0.41922974586486816
1.552433891386216e+18,880951111691239424,1.552433891386216e+18,2022-07-27 23:20:57,https://t.co/EhLV1bOxEF,zxx,0,0,0,0,HTTPURL,neutral,0.41922974586486816
1.552428171504636e+18,135815019,1.552428171504636e+18,2022-07-27 22:58:13,"Pakar siber mengungkapkan dengan aturan PSE Lingkup Privat, memungkinkan Kementerian Kominfo mengintip isi percakapan WhatsApp kalian. Kenapa dan Kok Bisa? https://t.co/HwBLRFmEAo",id,0,0,2,0,"pakar siber mengungkapkan dengan aturan pse lingkup privat, memungkinkan kementerian kominfo mengintip isi percakapan whatsapp kalian. kenapa dan kok bisa? HTTPURL",neutral,0.9827885031700134
1.552401170890916e+18,972357839279673344,1.552401170890916e+18,2022-07-27 21:10:56,"Beberapa perusahaan teknologi asing yang belum terdaftar di PSE @kemkominfo : 
Browser Opera 
Media sosial profesional LinkedIn 
Marketplace https://t.co/1nJMBFtPGc 
Game online Defense of the Ancients (DoTA) , dan 
Counter Striker.

https://t.co/jAwjyadtxV",id,0,0,0,0,"beberapa perusahaan teknologi asing yang belum terdaftar di pse @USER : browser opera media sosial profesional linkedin marketplace HTTPURL game online defense of the ancients (dota) , dan counter striker. HTTPURL",neutral,0.9911211729049683
1.552400641510998e+18,972357839279673344,1.552400641510998e+18,2022-07-27 21:08:49,"Country Manager of Alibaba Cloud Indonesia Leon Chen menganggap bahwa regulasi pendaftaran Penyelenggara Sistem Elektronik (PSE) lingkup privat dari Kementerian @kemkominfo harus ditaati.

@PlateJohnny 
https://t.co/jAwjyadtxV",id,0,0,1,0,country manager of alibaba cloud indonesia leon chen menganggap bahwa regulasi pendaftaran penyelenggara sistem elektronik (pse) lingkup privat dari kementerian @USER harus ditaati. @USER HTTPURL,neutral,0.9878178834915161
1.55240050016718e+18,972357839279673344,1.55240050016718e+18,2022-07-27 21:08:16,"Platform teknologi yang tidak mendaftar Penyelenggara Sistem Elektronik (PSE) Lingkup Privat @kemkominfo berpotensi mengalami kerugian mulai dari denda hingga pemblokiran yang menyebabkan mereka tidak dapat beroperasi di Indonesia.

@PlateJohnny 
https://t.co/GHVreonwSS",id,0,0,1,0,platform teknologi yang tidak mendaftar penyelenggara sistem elektronik (pse) lingkup privat @USER berpotensi mengalami kerugian mulai dari denda hingga pemblokiran yang menyebabkan mereka tidak dapat beroperasi di indonesia. @USER HTTPURL,negative,0.6824172735214233
1.55239966692633e+18,1395942434744372992,1.552178241951379e+18,2022-07-27 21:04:57,"@convomfs Pahami dulu aturannya, baru bikin berita/komentar.
Secara aturan, kominfo berhak mengakses informasi dari PSE apabila dibutuhkan sebagai bukti dalam persidangan melalui surat permintaan resmi dari persidangan.
Jadi, bukan kominfo bisa seenak jidat akses encrypted message.",id,0,0,0,0,"@USER pahami dulu aturannya, baru bikin berita/komentar. secara aturan, kominfo berhak mengakses informasi dari pse apabila dibutuhkan sebagai bukti dalam persidangan melalui surat permintaan resmi dari persidangan. jadi, bukan kominfo bisa seenak jidat akses encrypted message.",negative,0.727242112159729
1.55239945181764e+18,67281504,1.55239945181764e+18,2022-07-27 21:04:06,"Sudahkah Kominfo memblokir situs yg belum daftar PSE hari ini, atau cuma gertakan sambal?🤭 https://t.co/Eg1uvAbln1",id,0,0,6,0,"sudahkah kominfo memblokir situs yg belum daftar pse hari ini, atau cuma gertakan sambal?:face_with_hand_over_mouth: HTTPURL",neutral,0.8369458913803101
1.552397234360107e+18,114478093,1.552397234360107e+18,2022-07-27 20:55:17,"#BlokirKominfo
 https://t.co/0wVcdwiYMb",qme,1,0,3,0,#HASHTAG HTTPURL,neutral,0.9602899551391602
1.552368784366715e+18,191509021,1.552368784366715e+18,2022-07-27 19:02:14,Signal tak cek ora mlebu PSE Kominfo. Pindaho Signal ae nek chatmu sir aman,id,0,0,1,0,signal tak cek ora mlebu pse kominfo. pindaho signal ae nek chatmu sir aman,negative,0.9827604293823242
1.552361455948685e+18,1419289070161711104,1.55227624628897e+18,2022-07-27 18:33:07,"@_beeww @txtdrpemerintah Itu kan kemaren mas. Sejak WA daftarin Apk ke PSE kominfo, jadinya bisa diliat",id,0,0,0,0,"@USER @USER itu kan kemaren mas. sejak wa daftarin apk ke pse kominfo, jadinya bisa diliat",neutral,0.9942119717597961
