id,author_id,lang,created_at,text,conversation_id,retweet_count,reply_count,like_count,quote_count,clean_text,sentiment_label,sentiment_score
1.553541410971738e+18,797761417894051840,id,2022-07-31 00:41:50,"@_MbakSri_ Menurut Dirjen Aptika Kemenkominfo, Semuel A. Pangerapan, Google sudah melakukan pendaftaran melalui jalur manual, bukan secara online. Sebab, menurut Semuel, Google mendaftarkan banyak layanannya sehingga harus dilakukan secara manual.

https://t.co/OD8FDYm8Nk",1.553334220067463e+18,0,0,2,0,"@USER menurut dirjen aptika kemenkominfo, semuel a. pangerapan, google sudah melakukan pendaftaran melalui jalur manual, bukan secara online. sebab, menurut semuel, google mendaftarkan banyak layanannya sehingga harus dilakukan secara manual. HTTPURL",neutral,0.9472841024398804
1.553540634245726e+18,2267416578,en,2022-07-31 00:38:45,@glrhn @carparknorth The data said: https://t.co/DUjSEbhZ0j https://t.co/7HAZg1GPtW,1.553417096452719e+18,0,1,0,0,@USER @USER the data said: HTTPURL HTTPURL,neutral,0.9733414649963379
1.553537035499377e+18,224431376,id,2022-07-31 00:24:27,"@farhanthaleb2 Ya benar, coba kalo konsisten, blokir itu harusnya dari kemarin-2, coba google diblokir, berani gak? Dihalaman udah daftar PSE belum ada, alasannya udah daftar manual, hari gini manual, platform IT loh? 
https://t.co/1WwFuoctK9",1.55343977328479e+18,0,1,0,0,"@USER ya benar, coba kalo konsisten, blokir itu harusnya dari kemarin-2, coba google diblokir, berani gak? dihalaman udah daftar pse belum ada, alasannya udah daftar manual, hari gini manual, platform it loh? HTTPURL",negative,0.9716745018959045
1.553535938483339e+18,2267416578,id,2022-07-31 00:20:05,"@_sanz24_ Nah makanya, menurut saya juga kominfo cuma menepati janjinya kak.  Source: https://t.co/DUjSEbhZ0j https://t.co/dM143INZpi",1.55320626855451e+18,0,1,0,0,"@USER nah makanya, menurut saya juga kominfo cuma menepati janjinya kak. source: HTTPURL HTTPURL",neutral,0.5503483414649963
1.553528740470493e+18,196504691,id,2022-07-30 23:51:29,"Barusan buka google, nyoba gitu nyari tentang Origin. Lah diblokir kominfo ternyata",1.553528740470493e+18,0,0,0,0,"barusan buka google, nyoba gitu nyari tentang origin. lah diblokir kominfo ternyata",negative,0.5322378277778625
1.553522540537995e+18,1117436973986094976,id,2022-07-30 23:26:51,"@kukuhsaputro_ @kemkominfo Perusahan raksasa aja patuh, percuma koar² di twitter, toh mereka juga lama kelamaan akan patuh juga sama regulasi barunya 🤣😅

Baca aja lengkapnya di sini ya.

https://t.co/IIUN4YGFlC https://t.co/8MgEK7q16B",1.553516025349427e+18,0,1,0,0,"@USER @USER perusahan raksasa aja patuh, percuma koar² di twitter, toh mereka juga lama kelamaan akan patuh juga sama regulasi barunya :rolling_on_the_floor_laughing::grinning_face_with_sweat: baca aja lengkapnya di sini ya. HTTPURL HTTPURL",neutral,0.5287277102470398
1.553514558022914e+18,163470739,id,2022-07-30 22:55:08,HAHAHAHAHA kominfo ngeblock paypal sungguh sangat minta di maki2!terus gajian dari google gua harus via apaaa?taugak kalo sistem transfer bank di indonesia dari luar tuh masih sangatsangatsangat buat biaya admin&amp;pajaknya yg WAW?!peres aja rakyat sampe kita bunuh2an🙂,1.553514558022914e+18,0,0,0,0,hahahahaha kominfo ngeblock paypal sungguh sangat minta di maki2!terus gajian dari google gua harus via apaaa?taugak kalo sistem transfer bank di indonesia dari luar tuh masih sangatsangatsangat buat biaya admin&pajaknya yg waw?!peres aja rakyat sampe kita bunuh2an:slightly_smiling_face:,negative,0.9970600008964539
1.553511604167119e+18,2549250768,id,2022-07-30 22:43:23,"Awas aja kalo kominfo ngblock gmail, google spread sama doc! Gila kerja pake apa kalo ga ada itu 😩",1.553511604167119e+18,0,0,0,0,"awas aja kalo kominfo ngblock gmail, google spread sama doc! gila kerja pake apa kalo ga ada itu :weary_face:",negative,0.9734453558921814
1.553507255965794e+18,1353377265627721984,id,2022-07-30 22:26:07,"apasi ni Kominfo masalah idup gw aja blm kelar lu jg ngapain ikutan nambah masalah... kelarin dulu tuh blokir situs b*kep di iklan"" google atau apa gt kek blokir judi atau gimana... oiya sorry lupa kan yg kerja tikus yak gw kira manusia https://t.co/ga0PWmWswX",1.553507255965794e+18,0,0,0,0,"apasi ni kominfo masalah idup gw aja blm kelar lu jg ngapain ikutan nambah masalah... kelarin dulu tuh blokir situs b*kep di iklan"" google atau apa gt kek blokir judi atau gimana... oiya sorry lupa kan yg kerja tikus yak gw kira manusia HTTPURL",negative,0.9949433207511902
1.553505715582796e+18,77689278,id,2022-07-30 22:19:59,"@DamarJuniarto Buat para isp klo ada intruksi blokar blokir dr kominfo lelet dikit lah demi pelanggan. Isp saya aman icon+,  dns cloudflare dan google ga d blokir jd ga ada masalah akses paypal dkk.",1.553194095379562e+18,0,0,1,0,"@USER buat para isp klo ada intruksi blokar blokir dr kominfo lelet dikit lah demi pelanggan. isp saya aman icon+, dns cloudflare dan google ga d blokir jd ga ada masalah akses paypal dkk.",positive,0.6258258819580078
1.553495082795315e+18,1429104098398245120,id,2022-07-30 21:37:44,"@MstrYoda @kemkominfo Coba aja kemaren google jan ada satupun yang daftar PSE, kita liat mereka bisa ga ngasih fasilitas setara sama Google, biarin mereka blunder sama kebijakannya sendiri.

Dah paling bener Kominfo tuh diem, ngopi atau tidur dah, sekalinya kerja malah bikin masyarakat murka.",1.553171498763882e+18,0,0,0,1,"@USER @USER coba aja kemaren google jan ada satupun yang daftar pse, kita liat mereka bisa ga ngasih fasilitas setara sama google, biarin mereka blunder sama kebijakannya sendiri. dah paling bener kominfo tuh diem, ngopi atau tidur dah, sekalinya kerja malah bikin masyarakat murka.",negative,0.9976720213890076
1.553478412458611e+18,3780464172,id,2022-07-30 20:31:30,"@miicies @Aryprasetyo85 @kemkominfo @PlateJohnny memang berani @PlateJohnny block google? mau block boleh tapi harus ada solusi, si plate tidak ada aku paypal, steam walet, sih susah org gaptek jadi mentri kominfo, ya kacau gini",1.553269894443319e+18,0,0,0,0,"@USER @USER @USER @USER memang berani @USER block google? mau block boleh tapi harus ada solusi, si plate tidak ada aku paypal, steam walet, sih susah org gaptek jadi mentri kominfo, ya kacau gini",negative,0.9962218999862671
1.553475678384714e+18,504455710,id,2022-07-30 20:20:38,@bd_loonie Biasakan lah cari tau dulu sebelum koar² 😂 https://t.co/yjGusOl0Co,1.553462269593342e+18,0,1,0,0,@USER biasakan lah cari tau dulu sebelum koar² :face_with_tears_of_joy: HTTPURL,neutral,0.982499361038208
1.55347031296818e+18,1152110797293670016,id,2022-07-30 19:59:19,"@aan__ Google app kasih score MU 1-0 Atletico padahal aslinya yg menang Atletico 1-0 MU memang menandakan kominfo harus blokir google dan Manchester United sih

https://t.co/1BwxccnsXK",1.553183112959787e+18,0,0,0,0,@USER google app kasih score mu 1-0 atletico padahal aslinya yg menang atletico 1-0 mu memang menandakan kominfo harus blokir google dan manchester united sih HTTPURL,negative,0.9243685007095337
1.553463178532598e+18,1404768725547450112,id,2022-07-30 19:30:58,"jadi sepenuhnya bukan salah keminfo, mungkin semua yang telah di blokir terkesan illegal atau banyak juga yang mungkin mengandung konten negatif. hanya saja memang beberapa masih ada karna belum terjaring saja.
https://t.co/M2SafMyGxn",1.55346161923287e+18,0,1,0,0,"jadi sepenuhnya bukan salah keminfo, mungkin semua yang telah di blokir terkesan illegal atau banyak juga yang mungkin mengandung konten negatif. hanya saja memang beberapa masih ada karna belum terjaring saja. HTTPURL",negative,0.9890502691268921
1.55345873944091e+18,980097559736721408,id,2022-07-30 19:13:20,"Selain Amazon dan Paypal, kementerian Kominfo RI, juga membekukan sementara waktu layanan Yahoo di Indonesia.sebelum munculnya Google dan YouTube di Indonesia, Yahoo pernah menjadi platform pencari yang pernah menguasai pasar di Indonesia pada pertengahan 2000 an lalu.",1.55345873944091e+18,2,0,2,0,"selain amazon dan paypal, kementerian kominfo ri, juga membekukan sementara waktu layanan yahoo di indonesia.sebelum munculnya google dan youtube di indonesia, yahoo pernah menjadi platform pencari yang pernah menguasai pasar di indonesia pada pertengahan 2000 an lalu.",neutral,0.9492918252944946
1.553441877533213e+18,1371135022871183104,id,2022-07-30 18:06:19,@SydneyX5w @PlateJohnny @kemkominfo Kalo GOOGLE GA BEGITU BERMASALAH BANYAK SEKALI MESIN PENCARI sama PERSIS seperti GOOGLE. KALO SEANDAINYA PAY PAL DI BLOKIR TERUS TRANSAKSI KEUANGAN PARA FREELENCER yang tergantung menggunakan PAY PAL apakah Kominfo pimpinan plate punya solusi???,1.553431487256867e+18,0,1,0,0,@USER @USER @USER kalo google ga begitu bermasalah banyak sekali mesin pencari sama persis seperti google. kalo seandainya pay pal di blokir terus transaksi keuangan para freelencer yang tergantung menggunakan pay pal apakah kominfo pimpinan plate punya solusi???,negative,0.9298689365386963
1.553441529150067e+18,379288910,id,2022-07-30 18:04:56,"Block dulu google dan youtube kalo berani..

Napa cm ada Google Ads &amp; Google Cloud di situs PSE Kominfo..? 

Ada OSS pake daftar manual..?

Ini baru munafik.. 😂😂😂 https://t.co/Yu47iY20KO",1.553441529150067e+18,9,1,51,0,block dulu google dan youtube kalo berani.. napa cm ada google ads & google cloud di situs pse kominfo..? ada oss pake daftar manual..? ini baru munafik.. :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: HTTPURL,negative,0.8341512680053711
1.55344133152743e+18,2429397041,id,2022-07-30 18:04:09,"@Rudy_syaputra1 @teamsecret Tp aku cek gmail, google drive, pinterest msh bisa di buka di aku mah? Tp kok di keterangan sdh di blokir.
Ini kominfo mau mempermainkan kita atau gimana?",1.553110447636845e+18,0,0,1,0,"@USER @USER tp aku cek gmail, google drive, pinterest msh bisa di buka di aku mah? tp kok di keterangan sdh di blokir. ini kominfo mau mempermainkan kita atau gimana?",negative,0.9907464981079102
1.553432575598678e+18,1371135022871183104,id,2022-07-30 17:29:22,@SydneyX5w @PlateJohnny @kemkominfo Mbak maaf GOOGLE SUDAH DI BLOKIR BELUM??? apa sudah daftar di KOMINFO??,1.553431487256867e+18,0,1,0,0,@USER @USER @USER mbak maaf google sudah di blokir belum??? apa sudah daftar di kominfo??,negative,0.901426374912262
1.553431731558003e+18,465392277,id,2022-07-30 17:26:00,"Buat yg mau buka blokir akses Paypal tanpa vpn/ubah lokasi dll, cukup atur aja lewat Chrome &gt; Settings &gt; Security &gt; Ganti jadi DNS Google atau Cloudflare. It works 👍 (klo mobile gabisa, coba ubah dulu  mode desktop chrome). #paypal #kominfo https://t.co/C5RugVP4Sh",1.553431731558003e+18,0,1,1,0,"buat yg mau buka blokir akses paypal tanpa vpn/ubah lokasi dll, cukup atur aja lewat chrome > settings > security > ganti jadi dns google atau cloudflare. it works :thumbs_up: (klo mobile gabisa, coba ubah dulu mode desktop chrome). #HASHTAG #HASHTAG HTTPURL",neutral,0.9238533973693848
1.553431044657132e+18,1234436225362267904,id,2022-07-30 17:23:17,"@prmzk @kemkominfo Google juga harus di blok pak @kemkominfo , ini situs berbahaya segalanya serba ada serba bisa dan serba tau, tempat bergantung berserah dan berpasrah, seolah ingin menggantikan peran tuhan atau gimana, sama saja ini penistaan
Mohon di indahkan hai bpk kominfo #sipalingkerjanyata",1.553227371188171e+18,92,7,576,17,"@USER @USER google juga harus di blok pak @USER , ini situs berbahaya segalanya serba ada serba bisa dan serba tau, tempat bergantung berserah dan berpasrah, seolah ingin menggantikan peran tuhan atau gimana, sama saja ini penistaan mohon di indahkan hai bpk kominfo #HASHTAG",negative,0.9833676815032959
1.553430685284966e+18,1456592768189427968,id,2022-07-30 17:21:51,"@sandiuno @kemkominfo Kalau memang kominfo blokir dan berikan solusi itu masih mendingan pak, kayak di China mereka blokir Google dan steam, tapi mereka bisa buat sendiri versi mereka sendiri.
Lalu apakah kominfo dan menparekraf mau membantu (mendanai) karya anak bangsa ?",1.553304444263023e+18,0,0,1,0,"@USER @USER kalau memang kominfo blokir dan berikan solusi itu masih mendingan pak, kayak di china mereka blokir google dan steam, tapi mereka bisa buat sendiri versi mereka sendiri. lalu apakah kominfo dan menparekraf mau membantu (mendanai) karya anak bangsa ?",negative,0.907106876373291
1.553428459564569e+18,1435495255273476096,id,2022-07-30 17:13:00,"China alias RRC tentu saja ngiler dengan kebijakan Kominfo yang viral ini. Dengan demikian, mereka akan menjadikan Indonesia role model jika Barat itu Unless, yakni dengan menawarkan 'platform' mereka untuk menggantikan peran semacam @Google dan PSE yang sudah diblokir Kominfo",1.553428459564569e+18,2,1,2,0,"china alias rrc tentu saja ngiler dengan kebijakan kominfo yang viral ini. dengan demikian, mereka akan menjadikan indonesia role model jika barat itu unless, yakni dengan menawarkan 'platform' mereka untuk menggantikan peran semacam @USER dan pse yang sudah diblokir kominfo",negative,0.9622839093208313
1.553427690023174e+18,1350918447023022080,id,2022-07-30 17:09:57,"Buat yang koar-koar banned kominfo, kritis boleh, goblok jangan :)
https://t.co/CR9k1l9ThL",1.553427690023174e+18,0,0,0,0,"buat yang koar-koar banned kominfo, kritis boleh, goblok jangan :) HTTPURL",negative,0.9973688125610352
1.553427220730749e+18,1502302263779365120,id,2022-07-30 17:08:05,"@pengarang_sajak Kan sudah 2 tahun kominfo kampanye ttg PSE  ke perusahaan digital buat daftarin ke PSE. Ni tegurannya aja ke paypal di cuekin
https://t.co/Oru6FUbgKx",1.553383246250983e+18,0,1,0,0,@USER kan sudah 2 tahun kominfo kampanye ttg pse ke perusahaan digital buat daftarin ke pse. ni tegurannya aja ke paypal di cuekin HTTPURL,negative,0.9952179193496704
1.553426588988953e+18,1256608126360367104,id,2022-07-30 17:05:34,"@sofiesyarief Tahun 2021 bisa di search beritanya Sri mulyani bisa pajakin Netflix,Google cs. Banyak negara (OECD) telah menyepakati tarif minimal pajaknya 15% untuk perusahaan2 teknologi global.
Ini sebelum ada hiruk pikuk PSE dari kominfo.

untuk RUU PDP itu wilayah legislatif,",1.553370794507784e+18,0,0,0,0,"@USER tahun 2021 bisa di search beritanya sri mulyani bisa pajakin netflix,google cs. banyak negara (oecd) telah menyepakati tarif minimal pajaknya 15% untuk perusahaan2 teknologi global. ini sebelum ada hiruk pikuk pse dari kominfo. untuk ruu pdp itu wilayah legislatif,",neutral,0.9578274488449097
